ts,Ax,Ay,Az,Gx,Gy,Gz,T,P,velocity,q0_estimated,q1_estimated,q2_estimated,q3_estimated,filtered_altitude_AGL,filtered_acceleration,latitude,longitude,satellites
22.14,,,,,,,,,37.473,-1.399,-3.17,9.378,-0.176,3042.92,-10.403,,,
22.145,-0.0024,-0.0303,0.002,2.3109,18.7675,-7.563,31.4,68896.0,,,,,,,,,,
22.15,,,,,,,,,37.379,-1.414,-3.176,9.374,-0.182,3043.95,-10.393,,,
22.155,-0.0005,-0.0293,-0.0015,2.451,18.6975,-7.6331,31.4,68893.0,,,,,,,,,,
22.16,,,,,,,,,37.285,-1.429,-3.182,9.369,-0.187,3044.4,-10.403,,,
22.165,-0.0049,-0.0288,-0.0029,2.451,18.8375,-7.7031,31.4,68883.0,,,,,,,,,,
22.17,,,,,,,,,37.188,-1.444,-3.188,9.365,-0.193,3044.52,-10.403,,,
22.175,-0.0005,-0.0293,0.0005,2.451,19.0476,-7.7031,31.4,68867.0,,,,,,,,,,
22.18,,,,,,,,,37.089,-1.459,-3.194,9.36,-0.199,3044.74,-10.393,,,
22.185,0.0029,-0.0288,-0.001,2.521,19.1176,-7.7731,31.4,68854.0,,,,,,,,,,
22.19,,,,,,,,,36.985,-1.474,-3.2,9.356,-0.205,3044.74,-10.393,,,
22.195,-0.002,-0.0293,-0.002,2.591,19.2577,-7.6331,31.4,68851.0,,,,,,,,,,
22.2,,,,,,,,,36.887,-1.489,-3.206,9.351,-0.211,3045.54,-10.393,,,
22.205,-0.002,-0.0293,-0.0015,2.6611,19.4678,-7.6331,31.4,68881.0,,,,,,,,,,
22.21,,,,,,,,,36.788,-1.504,-3.212,9.347,-0.217,3045.88,-10.393,,,
22.215,0.0015,-0.0283,-0.002,2.591,19.4678,-7.7031,31.4,68877.0,,,,,,,,,,
22.22,,,,,,,,,36.684,-1.519,-3.218,9.342,-0.223,3045.88,-10.393,,,
22.225,-0.0068,-0.0298,-0.002,2.6611,19.4678,-7.7031,31.4,68853.0,,,,,,,,,,
22.23,,,,,,,,,36.579,-1.534,-3.224,9.337,-0.229,3046.11,-10.393,,,
22.235,-0.0005,-0.0288,-0.0005,2.8711,19.4678,-7.7731,31.4,68867.0,,,,,,,,,,
22.24,,,,,,,,,36.475,-1.55,-3.23,9.333,-0.235,3046.56,-10.393,,,
22.245,-0.002,-0.0278,0.002,2.7311,19.5378,-7.8431,31.4,68847.0,,,,,,,,,,
22.25,,,,,,,,,36.381,-1.565,-3.236,9.328,-0.242,3047.7,-10.393,,,
22.255,-0.0063,-0.0264,-0.0024,2.7311,19.6779,-7.8431,31.4,68867.0,,,,,,,,,,
22.26,,,,,,,,,36.282,-1.58,-3.242,9.323,-0.248,3047.7,-10.384,39.38548278808594,-8.287801742553711,7.0
22.265,0.0015,-0.0278,-0.002,2.8011,19.8179,-7.9132,31.4,68832.0,,,,,,,,,,
22.27,,,,,,,,,36.178,-1.595,-3.248,9.318,-0.254,3047.7,-10.384,,,
22.275,0.0,-0.0273,0.0005,2.8711,19.888,-7.9832,31.4,68842.0,,,,,,,,,,
22.28,,,,,,,,,36.089,-1.611,-3.254,9.313,-0.261,3049.18,-10.384,,,
22.285,-0.0044,-0.0278,-0.0029,2.8011,19.958,-7.9132,31.4,68848.0,,,,,,,,,,
22.29,,,,,,,,,35.997,-1.627,-3.26,9.308,-0.267,3049.3,-10.374,,,
22.295,0.0024,-0.0298,-0.0034,2.9412,20.028,-7.9132,31.4,68849.0,,,,,,,,,,
22.3,,,,,,,,,35.9,-1.642,-3.266,9.303,-0.274,3049.3,-10.364,,,
22.305,-0.0039,-0.0283,0.0015,2.9412,19.958,-7.9832,31.4,68819.0,,,,,,,,,,
22.31,,,,,,,,,35.803,-1.658,-3.272,9.298,-0.28,3049.75,-10.364,,,
22.315,-0.001,-0.0273,0.0,3.0112,20.098,-7.9832,31.4,68816.0,,,,,,,,,,
22.32,,,,,,,,,35.704,-1.673,-3.278,9.293,-0.287,3049.86,-10.364,,,
22.325,0.0,-0.0283,-0.002,3.0112,20.098,-7.9832,31.4,68833.0,,,,,,,,,,
22.33,,,,,,,,,35.601,-1.689,-3.285,9.288,-0.293,3049.98,-10.364,,,
22.335,-0.0049,-0.0273,0.0039,3.0812,20.2381,-8.0532,31.4,68829.0,,,,,,,,,,
22.34,,,,,,,,,35.501,-1.705,-3.291,9.282,-0.3,3050.55,-10.364,,,
22.345,-0.002,-0.0273,0.0005,3.0112,20.3782,-8.1232,31.4,68812.0,,,,,,,,,,
22.35,,,,,,,,,35.411,-1.72,-3.297,9.277,-0.307,3051.57,-10.364,,,
22.355,0.0015,-0.0259,-0.0039,3.0812,20.4482,-8.1232,31.4,68829.0,,,,,,,,,,
22.36,,,,,,,,,35.316,-1.736,-3.303,9.272,-0.313,3051.69,-10.364,,,
22.365,-0.001,-0.0269,-0.0015,3.0812,20.5182,-8.1232,31.4,68804.0,,,,,,,,,,
22.37,,,,,,,,,35.222,-1.752,-3.309,9.266,-0.32,3052.03,-10.354,,,
22.375,0.002,-0.0278,-0.001,3.0812,20.6583,-8.1232,31.4,68827.0,,,,,,,,,,
22.38,,,,,,,,,35.122,-1.768,-3.315,9.261,-0.327,3052.03,-10.354,,,
22.385,-0.0034,-0.0288,-0.0005,3.0812,20.7283,-8.1232,31.4,68793.0,,,,,,,,,,
22.39,,,,,,,,,35.021,-1.784,-3.322,9.255,-0.334,3052.25,-10.354,,,
22.395,-0.0015,-0.0283,0.0015,3.1513,20.9384,-8.1933,31.4,68801.0,,,,,,,,,,
22.4,,,,,,,,,34.927,-1.8,-3.328,9.25,-0.34,3053.17,-10.354,,,
22.405,-0.0034,-0.0264,-0.0015,3.0812,21.0084,-8.1933,31.4,68787.0,,,,,,,,,,
22.41,,,,,,,,,34.834,-1.816,-3.334,9.244,-0.347,3053.51,-10.354,,,
22.415,-0.0005,-0.0269,-0.002,3.2213,21.0784,-8.2633,31.4,68802.0,,,,,,,,,,
22.42,,,,,,,,,34.741,-1.833,-3.34,9.238,-0.354,3053.96,-10.354,,,
22.425,0.001,-0.0278,-0.0039,3.1513,21.2885,-8.2633,31.4,68805.0,,,,,,,,,,
22.43,,,,,,,,,34.656,-1.849,-3.346,9.232,-0.361,3054.87,-10.354,,,
22.435,-0.0039,-0.0269,-0.0005,3.0812,21.2885,-8.2633,31.4,68824.0,,,,,,,,,,
22.44,,,,,,,,,34.566,-1.865,-3.353,9.227,-0.368,3054.87,-10.354,,,
22.445,0.002,-0.0273,0.0,3.2213,21.4286,-8.3333,31.4,68776.0,,,,,,,,,,
22.45,,,,,,,,,34.471,-1.882,-3.359,9.221,-0.375,3054.87,-10.345,,,
22.455,-0.001,-0.0264,-0.0029,3.3613,21.4286,-8.2633,31.4,68785.0,,,,,,,,,,
22.46,,,,,,,,,34.374,-1.899,-3.365,9.215,-0.382,3055.1,-10.354,,,
22.465,0.0005,-0.0264,-0.0005,3.3613,21.4986,-8.2633,31.4,68809.0,,,,,,,,,,
22.47,,,,,,,,,34.274,-1.915,-3.371,9.209,-0.389,3055.21,-10.354,,,
22.475,0.0005,-0.0264,-0.0015,3.3613,21.7087,-8.3333,31.4,68768.0,,,,,,,,,,
22.48,,,,,,,,,34.17,-1.932,-3.377,9.203,-0.397,3055.21,-10.345,,,
22.485,-0.0024,-0.0264,-0.0029,3.4314,21.8487,-8.3333,31.4,68767.0,,,,,,,,,,
22.49,,,,,,,,,34.06,-1.948,-3.384,9.197,-0.404,3055.21,-10.345,,,
22.495,-0.0015,-0.0264,0.0,3.5714,21.9188,-8.4034,31.4,68785.0,,,,,,,,,,
22.5,,,,,,,,,33.968,-1.965,-3.39,9.19,-0.411,3056.81,-10.335,,,
22.505,-0.0015,-0.0259,-0.0005,3.5014,21.9188,-8.4034,31.4,68768.0,,,,,,,,,,
22.51,,,,,,,,,33.875,-1.982,-3.396,9.184,-0.419,3057.04,-10.335,,,
22.515,-0.0024,-0.0273,-0.0044,3.5014,22.0588,-8.4034,31.4,68777.0,,,,,,,,,,
22.52,,,,,,,,,33.776,-1.999,-3.402,9.178,-0.426,3057.04,-10.335,,,
22.525,-0.0015,-0.0259,-0.0005,3.4314,22.1989,-8.4034,31.4,68754.0,,,,,,,,,,
22.53,,,,,,,,,33.686,-2.016,-3.409,9.171,-0.434,3057.95,-10.335,,,
22.535,-0.0015,-0.0254,-0.0029,3.5714,22.2689,-8.4734,31.4,68782.0,,,,,,,,,,
22.54,,,,,,,,,33.592,-2.033,-3.415,9.165,-0.441,3058.06,-10.335,,,
22.545,0.0005,-0.0254,-0.0059,3.6415,22.479,-8.5434,31.4,68772.0,,,,,,,,,,
22.55,,,,,,,,,33.492,-2.05,-3.421,9.158,-0.449,3057.95,-10.335,,,
22.555,-0.001,-0.0264,0.0005,3.7815,22.479,-8.4734,31.4,68762.0,,,,,,,,,,
22.56,,,,,,,,,33.395,-2.067,-3.427,9.152,-0.457,3058.52,-10.335,,,
22.565,0.0044,-0.0249,-0.0049,3.7815,22.479,-8.4734,31.4,68762.0,,,,,,,,,,
22.57,,,,,,,,,33.3,-2.084,-3.434,9.145,-0.464,3058.97,-10.335,,,
22.575,-0.0024,-0.0269,-0.0054,3.9216,22.549,-8.4734,31.4,68757.0,,,,,,,,,,
22.58,,,,,,,,,33.2,-2.102,-3.44,9.139,-0.472,3058.97,-10.325,,,
22.585,-0.0034,-0.0264,0.0,3.9216,22.7591,-8.4734,31.4,68734.0,,,,,,,,,,
22.59,,,,,,,,,33.095,-2.119,-3.446,9.132,-0.48,3058.97,-10.325,,,
22.595,-0.001,-0.0264,0.0,3.9216,22.8992,-8.4734,31.4,68756.0,,,,,,,,,,
22.6,,,,,,,,,32.995,-2.136,-3.452,9.125,-0.488,3059.66,-10.325,,,
22.605,-0.0049,-0.0254,-0.0063,4.0616,23.1092,-8.4734,31.4,68738.0,,,,,,,,,,
22.61,,,,,,,,,32.89,-2.153,-3.459,9.118,-0.496,3059.66,-10.335,,,
22.615,-0.0005,-0.0269,-0.001,4.1317,23.3894,-8.5434,31.4,68767.0,,,,,,,,,,
22.62,,,,,,,,,32.789,-2.171,-3.465,9.111,-0.504,3060.23,-10.325,,,
22.625,0.002,-0.0273,0.0024,4.1317,23.4594,-8.5434,31.4,68750.0,,,,,,,,,,
22.63,,,,,,,,,32.674,-2.189,-3.471,9.104,-0.513,3059.66,-10.335,,,
22.635,-0.002,-0.0254,-0.0034,4.1317,23.5294,-8.5434,31.4,68738.0,,,,,,,,,,
22.64,,,,,,,,,32.564,-2.206,-3.477,9.097,-0.521,3060.23,-10.335,,,
22.645,0.0005,-0.0239,-0.0029,4.2017,23.8095,-8.4734,31.4,68723.0,,,,,,,,,,
22.65,,,,,,,,,32.45,-2.224,-3.483,9.09,-0.529,3060.34,-10.335,,,
22.655,-0.0024,-0.0249,-0.0005,4.2717,23.9496,-8.4734,31.4,68726.0,,,,,,,,,,
22.66,,,,,,,,,32.342,-2.242,-3.49,9.082,-0.538,3061.02,-10.335,,,
22.665,-0.0044,-0.0264,-0.0059,4.2717,24.0896,-8.5434,31.4,68739.0,,,,,,,,,,
22.67,,,,,,,,,32.249,-2.26,-3.496,9.075,-0.547,3062.39,-10.335,,,
22.675,0.001,-0.0244,-0.001,4.3417,24.2297,-8.5434,31.4,68733.0,,,,,,,,,,
22.68,,,,,,,,,32.152,-2.279,-3.502,9.068,-0.555,3062.39,-10.335,,,
22.685,0.001,-0.0254,-0.0015,4.4818,24.2997,-8.5434,31.4,68715.0,,,,,,,,,,
22.69,,,,,,,,,32.05,-2.297,-3.508,9.06,-0.564,3062.39,-10.316,,,
22.695,-0.002,-0.0259,-0.0063,4.4818,24.2297,-8.5434,31.4,68692.0,,,,,,,,,,
22.7,,,,,,,,,31.943,-2.315,-3.514,9.052,-0.573,3062.39,-10.316,,,
22.705,0.0005,-0.0269,-0.0029,4.4818,24.5098,-8.5434,31.4,68741.0,,,,,,,,,,
22.71,,,,,,,,,31.839,-2.333,-3.52,9.045,-0.582,3062.96,-10.316,,,
22.715,-0.0005,-0.0254,-0.0005,4.6218,24.6499,-8.4734,31.4,68746.0,,,,,,,,,,
22.72,,,,,,,,,31.731,-2.352,-3.526,9.037,-0.591,3062.96,-10.316,,,
22.725,-0.002,-0.0254,-0.0024,4.6919,24.6499,-8.4734,31.4,68688.0,,,,,,,,,,
22.73,,,,,,,,,31.619,-2.37,-3.533,9.029,-0.6,3062.96,-10.316,,,
22.735,-0.0015,-0.0249,-0.0029,4.902,24.7199,-8.4734,31.4,68710.0,,,,,,,,,,
22.74,,,,,,,,,31.513,-2.389,-3.539,9.021,-0.609,3063.76,-10.316,,,
22.745,-0.0024,-0.0259,-0.0024,4.902,24.8599,-8.5434,31.4,68689.0,,,,,,,,,,
22.75,,,,,,,,,31.403,-2.407,-3.545,9.014,-0.618,3063.76,-10.316,,,
22.755,-0.0015,-0.0249,-0.0034,4.8319,24.93,-8.5434,31.4,68715.0,,,,,,,,,,
22.76,,,,,,,,,31.308,-2.426,-3.551,9.006,-0.628,3065.01,-10.316,39.38548278808594,-8.287801742553711,8.0
22.765,0.002,-0.0249,0.0,4.902,25.0,-8.5434,31.4,68710.0,,,,,,,,,,
22.77,,,,,,,,,31.208,-2.444,-3.557,8.997,-0.637,3065.01,-10.316,,,
22.775,-0.0054,-0.0264,-0.0015,4.972,24.93,-8.4734,31.4,68699.0,,,,,,,,,,
22.78,,,,,,,,,31.112,-2.463,-3.563,8.989,-0.646,3065.58,-10.316,,,
22.785,-0.002,-0.0249,-0.0049,4.972,24.8599,-8.5434,31.4,68713.0,,,,,,,,,,
22.79,,,,,,,,,31.01,-2.481,-3.569,8.981,-0.656,3065.58,-10.316,,,
22.795,-0.0034,-0.0269,-0.002,4.972,24.7899,-8.6134,31.4,68696.0,,,,,,,,,,
22.8,,,,,,,,,30.904,-2.5,-3.575,8.973,-0.665,3065.58,-10.316,,,
22.805,-0.0024,-0.0264,-0.0024,5.112,24.7199,-8.6835,31.4,68679.0,,,,,,,,,,
22.81,,,,,,,,,30.793,-2.518,-3.581,8.965,-0.675,3065.58,-10.316,,,
22.815,0.0029,-0.0249,-0.0034,5.1821,24.7199,-8.6835,31.4,68710.0,,,,,,,,,,
22.82,,,,,,,,,30.697,-2.536,-3.587,8.956,-0.684,3066.84,-10.316,,,
22.825,0.0,-0.0239,-0.002,5.2521,24.7199,-8.6835,31.4,68691.0,,,,,,,,,,
22.83,,,,,,,,,30.576,-2.554,-3.593,8.948,-0.693,3065.58,-10.306,,,
22.835,-0.0005,-0.0249,-0.0039,5.3922,24.7899,-8.6134,31.4,68667.0,,,,,,,,,,
22.84,,,,,,,,,30.471,-2.573,-3.599,8.94,-0.703,3066.84,-10.306,,,
22.845,-0.0005,-0.0239,-0.0054,5.2521,25.0,-8.6134,31.4,68678.0,,,,,,,,,,
22.85,,,,,,,,,30.361,-2.591,-3.606,8.931,-0.713,3066.84,-10.306,,,
22.855,-0.002,-0.0234,-0.0005,5.3922,25.0,-8.5434,31.4,68678.0,,,,,,,,,,
22.86,,,,,,,,,30.252,-2.609,-3.612,8.922,-0.722,3067.18,-10.306,,,
22.865,-0.0015,-0.0234,-0.0015,5.4622,25.0,-8.6134,31.4,68676.0,,,,,,,,,,
22.87,,,,,,,,,30.147,-2.628,-3.618,8.914,-0.732,3067.75,-10.306,,,
22.875,-0.0024,-0.0254,-0.0029,5.5322,25.0,-8.6134,31.4,68692.0,,,,,,,,,,
22.88,,,,,,,,,30.059,-2.646,-3.624,8.905,-0.742,3069.12,-10.306,,,
22.885,-0.0044,-0.0244,-0.0015,5.5322,25.07,-8.6835,31.4,68693.0,,,,,,,,,,
22.89,,,,,,,,,29.967,-2.664,-3.63,8.896,-0.752,3069.12,-10.306,,,
22.895,-0.0005,-0.0254,-0.0039,5.6022,25.07,-8.6835,31.4,68674.0,,,,,,,,,,
22.9,,,,,,,,,29.869,-2.682,-3.636,8.888,-0.761,3069.12,-10.296,,,
22.905,-0.0024,-0.0234,-0.002,5.8123,25.0,-8.6835,31.4,68682.0,,,,,,,,,,
22.91,,,,,,,,,29.768,-2.701,-3.642,8.879,-0.771,3069.23,-10.296,,,
22.915,-0.001,-0.0239,0.0,5.7423,25.0,-8.6835,31.4,68665.0,,,,,,,,,,
22.92,,,,,,,,,29.663,-2.719,-3.648,8.87,-0.781,3069.23,-10.286,,,
22.925,0.0,-0.0249,-0.001,5.7423,25.0,-8.7535,31.4,68660.0,,,,,,,,,,
22.93,,,,,,,,,29.552,-2.737,-3.654,8.861,-0.791,3069.23,-10.286,,,
22.935,-0.0029,-0.0244,-0.0024,5.9524,24.93,-8.7535,31.4,68634.0,,,,,,,,,,
22.94,,,,,,,,,29.437,-2.755,-3.66,8.852,-0.801,3069.23,-10.286,,,
22.945,-0.001,-0.0239,-0.0034,5.9524,24.93,-8.7535,31.4,68648.0,,,,,,,,,,
22.95,,,,,,,,,29.321,-2.773,-3.666,8.843,-0.811,3069.46,-10.296,,,
22.955,0.0005,-0.0249,-0.0024,5.9524,25.2101,-8.6835,31.4,68658.0,,,,,,,,,,
22.96,,,,,,,,,29.204,-2.791,-3.672,8.834,-0.821,3069.69,-10.296,,,
22.965,-0.001,-0.0239,-0.002,5.9524,25.4202,-8.7535,31.4,68642.0,,,,,,,,,,
22.97,,,,,,,,,29.099,-2.809,-3.678,8.824,-0.832,3070.72,-10.296,,,
22.975,0.0,-0.0244,0.0,5.9524,25.3501,-8.7535,31.4,68634.0,,,,,,,,,,
22.98,,,,,,,,,29.0,-2.827,-3.684,8.815,-0.842,3071.29,-10.296,,,
22.985,-0.002,-0.0234,-0.0034,6.0224,25.4202,-8.6835,31.4,68650.0,,,,,,,,,,
22.99,,,,,,,,,28.899,-2.846,-3.69,8.806,-0.852,3071.51,-10.296,,,
22.995,-0.001,-0.0244,-0.002,6.0924,25.6303,-8.6835,31.4,68650.0,,,,,,,,,,
23.0,,,,,,,,,28.809,-2.864,-3.696,8.796,-0.862,3072.43,-10.286,,,
23.005,0.0024,-0.0239,-0.0024,6.1625,25.5602,-8.6835,31.4,68649.0,,,,,,,,,,
23.01,,,,,,,,,28.714,-2.882,-3.702,8.787,-0.873,3072.43,-10.296,,,
23.015,0.002,-0.0234,-0.002,6.2325,25.7003,-8.6134,31.4,68626.0,,,,,,,,,,
23.02,,,,,,,,,28.615,-2.901,-3.708,8.777,-0.883,3072.54,-10.296,,,
23.025,0.0005,-0.0229,-0.0024,6.2325,25.9104,-8.6835,31.4,68615.0,,,,,,,,,,
23.03,,,,,,,,,28.514,-2.919,-3.714,8.768,-0.894,3072.66,-10.286,,,
23.035,-0.0024,-0.0249,-0.0034,6.3025,25.8403,-8.6835,31.4,68610.0,,,,,,,,,,
23.04,,,,,,,,,28.408,-2.937,-3.72,8.758,-0.904,3072.66,-10.286,,,
23.045,-0.001,-0.0249,-0.001,6.3725,25.9104,-8.6835,31.4,68627.0,,,,,,,,,,
23.05,,,,,,,,,28.309,-2.956,-3.726,8.748,-0.915,3073.34,-10.286,,,
23.055,0.0,-0.0234,-0.0015,6.3725,25.9104,-8.6835,31.4,68621.0,,,,,,,,,,
23.06,,,,,,,,,28.22,-2.974,-3.732,8.738,-0.926,3074.25,-10.286,39.385292053222656,-8.287725448608398,5.0
23.065,-0.0015,-0.0244,-0.0049,6.4426,25.8403,-8.6835,31.4,68636.0,,,,,,,,,,
23.07,,,,,,,,,28.141,-2.993,-3.738,8.728,-0.936,3075.05,-10.286,,,
23.075,0.0005,-0.0244,0.0,6.4426,26.1204,-8.6835,31.4,68633.0,,,,,,,,,,
23.08,,,,,,,,,28.056,-3.011,-3.744,8.718,-0.947,3075.05,-10.286,,,
23.085,0.001,-0.0239,-0.0049,6.5826,25.9804,-8.6835,31.4,68660.0,,,,,,,,,,
23.09,,,,,,,,,27.966,-3.029,-3.749,8.708,-0.958,3075.05,-10.296,,,
23.095,-0.0034,-0.0234,-0.0068,6.6527,25.9104,-8.6835,31.4,68620.0,,,,,,,,,,
23.1,,,,,,,,,27.87,-3.048,-3.755,8.698,-0.968,3075.05,-10.286,,,
23.105,-0.0024,-0.0259,0.0024,6.7227,25.7703,-8.6835,31.4,68621.0,,,,,,,,,,
23.11,,,,,,,,,27.772,-3.066,-3.761,8.688,-0.979,3075.17,-10.286,,,
23.115,-0.0039,-0.0234,-0.0039,6.7927,25.7003,-8.6835,31.4,68603.0,,,,,,,,,,
23.12,,,,,,,,,27.679,-3.084,-3.767,8.678,-0.99,3075.74,-10.296,,,
23.125,-0.0029,-0.0229,-0.0049,6.7927,25.7003,-8.7535,31.4,68617.0,,,,,,,,,,
23.13,,,,,,,,,27.58,-3.102,-3.773,8.667,-1.001,3075.74,-10.296,,,
23.135,-0.001,-0.0229,0.002,6.8627,25.7003,-8.7535,31.4,68626.0,,,,,,,,,,
23.14,,,,,,,,,27.477,-3.12,-3.779,8.657,-1.012,3075.74,-10.286,,,
23.145,-0.0034,-0.0234,-0.0034,6.8627,25.5602,-8.8235,31.4,68599.0,,,,,,,,,,
23.15,,,,,,,,,27.369,-3.138,-3.785,8.647,-1.023,3075.74,-10.277,,,
23.155,-0.002,-0.0244,-0.002,7.0028,25.3501,-8.8235,31.4,68595.0,,,,,,,,,,
23.16,,,,,,,,,27.256,-3.156,-3.79,8.636,-1.034,3075.74,-10.277,,,
23.165,-0.002,-0.0229,0.0024,6.9328,25.2801,-8.8235,31.4,68596.0,,,,,,,,,,
23.17,,,,,,,,,27.14,-3.173,-3.796,8.626,-1.045,3075.85,-10.277,,,
23.175,-0.0039,-0.0229,-0.0049,7.0028,25.2801,-8.8936,31.4,68571.0,,,,,,,,,,
23.18,,,,,,,,,27.026,-3.191,-3.802,8.616,-1.055,3076.19,-10.277,,,
23.185,-0.0024,-0.0229,-0.0039,7.0028,25.4202,-8.9636,31.4,68584.0,,,,,,,,,,
23.19,,,,,,,,,26.936,-3.208,-3.808,8.605,-1.066,3077.79,-10.277,,,
23.195,-0.0029,-0.0229,0.0024,7.0728,25.4202,-8.9636,31.4,68612.0,,,,,,,,,,
23.2,,,,,,,,,26.85,-3.226,-3.814,8.595,-1.077,3078.25,-10.267,,,
23.205,-0.001,-0.0215,-0.0039,7.2129,25.2801,-8.9636,31.4,68592.0,,,,,,,,,,
23.21,,,,,,,,,26.759,-3.244,-3.82,8.584,-1.088,3078.25,-10.267,,,
23.215,-0.0029,-0.021,-0.0024,7.1429,25.2801,-8.9636,31.4,68617.0,,,,,,,,,,
23.22,,,,,,,,,26.668,-3.261,-3.826,8.573,-1.099,3078.59,-10.267,,,
23.225,-0.0024,-0.0239,0.0005,7.2129,25.3501,-9.0336,31.4,68583.0,,,,,,,,,,
23.23,,,,,,,,,26.573,-3.278,-3.832,8.563,-1.11,3078.59,-10.267,,,
23.235,0.0,-0.022,-0.0034,7.1429,25.4202,-9.0336,31.4,68570.0,,,,,,,,,,
23.24,,,,,,,,,26.474,-3.296,-3.838,8.552,-1.121,3078.7,-10.267,,,
23.245,0.001,-0.0234,-0.0024,7.2829,25.4202,-8.9636,31.4,68565.0,,,,,,,,,,
23.25,,,,,,,,,26.377,-3.313,-3.844,8.541,-1.132,3079.05,-10.267,,,
23.255,0.0005,-0.0229,0.0,7.423,25.4902,-8.9636,31.4,68567.0,,,,,,,,,,
23.26,,,,,,,,,26.292,-3.331,-3.85,8.53,-1.143,3079.96,-10.267,,,
23.265,-0.0005,-0.0239,-0.0029,7.493,25.4902,-8.9636,31.4,68562.0,,,,,,,,,,
23.27,,,,,,,,,26.204,-3.348,-3.856,8.519,-1.154,3080.07,-10.267,,,
23.275,-0.0015,-0.0229,-0.0015,7.563,25.4902,-8.9636,31.4,68570.0,,,,,,,,,,
23.28,,,,,,,,,26.111,-3.365,-3.862,8.508,-1.165,3080.07,-10.267,,,
23.285,0.0005,-0.0229,-0.0005,7.563,25.5602,-9.0336,31.4,68567.0,,,,,,,,,,
23.29,,,,,,,,,26.04,-3.383,-3.868,8.497,-1.176,3081.56,-10.267,,,
23.295,0.0,-0.0225,-0.002,7.6331,25.6303,-8.9636,31.4,68560.0,,,,,,,,,,
23.3,,,,,,,,,25.964,-3.4,-3.874,8.486,-1.187,3081.56,-10.267,,,
23.305,0.0015,-0.0225,0.0,7.7031,25.7703,-8.9636,31.4,68592.0,,,,,,,,,,
23.31,,,,,,,,,25.889,-3.417,-3.88,8.474,-1.199,3081.9,-10.267,,,
23.315,-0.0005,-0.0234,0.0024,7.7731,25.9104,-8.9636,31.4,68563.0,,,,,,,,,,
23.32,,,,,,,,,25.809,-3.435,-3.886,8.463,-1.21,3081.9,-10.267,,,
23.325,0.0024,-0.0239,-0.001,7.7031,25.8403,-8.8936,31.4,68585.0,,,,,,,,,,
23.33,,,,,,,,,25.723,-3.452,-3.892,8.451,-1.221,3081.9,-10.267,,,
23.335,0.002,-0.021,-0.0005,7.6331,25.8403,-8.8936,31.4,68559.0,,,,,,,,,,
23.34,,,,,,,,,25.632,-3.47,-3.898,8.44,-1.233,3081.9,-10.267,,,
23.345,-0.0015,-0.0229,0.0,7.7031,25.7703,-8.8235,31.4,68554.0,,,,,,,,,,
23.35,,,,,,,,,25.536,-3.487,-3.903,8.428,-1.244,3081.9,-10.267,,,
23.355,0.0015,-0.022,-0.002,7.7731,25.9104,-8.8235,31.4,68563.0,,,,,,,,,,
23.36,,,,,,,,,25.444,-3.504,-3.909,8.417,-1.256,3082.36,-10.267,,,
23.365,-0.001,-0.0225,-0.0005,7.7031,25.9804,-8.7535,31.4,68564.0,,,,,,,,,,
23.37,,,,,,,,,25.346,-3.522,-3.915,8.405,-1.267,3082.36,-10.267,,,
23.375,0.0,-0.0234,0.001,7.7731,25.9804,-8.7535,31.4,68551.0,,,,,,,,,,
23.38,,,,,,,,,25.244,-3.539,-3.92,8.394,-1.279,3082.36,-10.257,,,
23.385,0.002,-0.021,-0.0024,7.7731,25.8403,-8.7535,31.4,68563.0,,,,,,,,,,
23.39,,,,,,,,,25.136,-3.557,-3.926,8.382,-1.29,3082.36,-10.257,,,
23.395,-0.0049,-0.0229,-0.0015,7.8431,25.9104,-8.7535,31.4,68557.0,,,,,,,,,,
23.4,,,,,,,,,25.024,-3.574,-3.931,8.37,-1.302,3082.36,-10.257,,,
23.405,0.001,-0.021,0.0015,7.9132,26.0504,-8.6835,31.4,68544.0,,,,,,,,,,
23.41,,,,,,,,,24.907,-3.591,-3.937,8.358,-1.313,3082.36,-10.267,,,
23.415,0.002,-0.0215,-0.002,7.9132,26.0504,-8.6835,31.4,68538.0,,,,,,,,,,
23.42,,,,,,,,,24.795,-3.608,-3.943,8.346,-1.325,3082.81,-10.257,,,
23.425,-0.002,-0.0215,-0.002,7.9132,26.1204,-8.6835,31.4,68530.0,,,,,,,,,,
23.43,,,,,,,,,24.682,-3.626,-3.948,8.335,-1.336,3083.04,-10.248,,,
23.435,0.002,-0.0229,-0.001,8.1232,26.1905,-8.6835,31.4,68545.0,,,,,,,,,,
23.44,,,,,,,,,24.572,-3.643,-3.953,8.323,-1.348,3083.39,-10.248,,,
23.445,0.0,-0.022,-0.002,7.9832,26.3305,-8.6835,31.4,68555.0,,,,,,,,,,
23.45,,,,,,,,,24.463,-3.66,-3.959,8.31,-1.36,3083.73,-10.248,,,
23.455,-0.002,-0.0229,-0.002,7.9132,26.4006,-8.6835,31.4,68543.0,,,,,,,,,,
23.46,,,,,,,,,24.35,-3.678,-3.964,8.298,-1.372,3083.73,-10.248,,,
23.465,0.0015,-0.0225,-0.002,7.9832,26.6106,-8.6835,31.4,68539.0,,,,,,,,,,
23.47,,,,,,,,,24.246,-3.695,-3.97,8.286,-1.383,3084.41,-10.248,,,
23.475,-0.001,-0.0215,-0.0039,8.1232,26.6807,-8.6134,31.4,68539.0,,,,,,,,,,
