ts,Ax,Ay,Az,Gx,Gy,Gz,T,P,velocity,q0_estimated,q1_estimated,q2_estimated,q3_estimated,filtered_altitude_AGL,filtered_acceleration
49.375,0.4233,-0.042,0.5566,-168.2773,420.2381,-111.3445,34.3,80952.0,,,,,,,
49.38,,,,,,,,,-23.482,-1.937,2.209,-9.445,1.463,1752.29,0.0
49.385,0.4331,-0.0273,0.5601,-166.5266,423.4594,-117.0868,34.3,80987.0,,,,,,,
49.39,,,,,,,,,-23.392,-1.542,2.272,-9.509,1.422,1752.29,0.0
49.395,0.4268,-0.0132,0.5537,-164.1457,425.8403,-122.8992,34.3,80971.0,,,,,,,
49.4,,,,,,,,,-23.298,-1.142,2.336,-9.556,1.382,1752.29,0.0
49.405,0.4199,-0.0156,0.5986,-161.4846,426.0504,-128.5714,34.3,80949.0,,,,,,,
49.41,,,,,,,,,-23.201,-0.737,2.399,-9.586,1.343,1752.29,0.0
49.415,0.4575,-0.0103,0.6709,-159.1036,425.7003,-133.9636,34.3,80950.0,,,,,,,
49.42,,,,,,,,,-23.101,-0.331,2.464,-9.597,1.303,1752.29,0.0
49.425,0.4248,0.0029,0.6953,-156.7227,424.3697,-139.1457,34.3,80978.0,,,,,,,
49.43,,,,,,,,,-22.998,0.074,2.528,-9.591,1.264,1752.29,0.0
49.435,0.4019,0.0107,0.6973,-154.5518,421.0084,-144.2577,34.3,80975.0,,,,,,,
49.44,,,,,,,,,-22.893,0.479,2.593,-9.567,1.224,1752.29,0.0
49.445,0.4351,0.0244,0.7095,-151.9608,416.2465,-149.1597,34.3,80965.0,,,,,,,
49.45,,,,,,,,,-22.791,0.881,2.658,-9.526,1.183,1751.99,0.0
49.455,0.4189,0.0312,0.6909,-149.0896,409.5938,-153.7115,34.3,80977.0,,,,,,,
49.46,,,,,,,,,-22.705,1.277,2.724,-9.468,1.14,1751.09,0.0
49.465,0.4194,0.0444,0.7036,-146.2185,401.7507,-157.9832,34.3,80977.0,,,,,,,
49.47,,,,,,,,,-22.63,1.666,2.79,-9.393,1.096,1750.49,0.0
49.475,0.3491,0.0488,0.7134,-143.2073,393.2073,-162.1148,34.3,80973.0,,,,,,,
49.48,,,,,,,,,-22.559,2.044,2.855,-9.303,1.05,1750.09,0.0
49.485,0.3042,0.0483,0.8203,-140.7563,383.2633,-166.4566,34.3,80959.0,,,,,,,
49.49,,,,,,,,,-22.481,2.413,2.921,-9.199,1.002,1750.29,0.0
49.495,0.3311,0.063,0.856,-139.4958,373.1793,-170.8683,34.3,80974.0,,,,,,,
49.5,,,,,,,,,-22.4,2.77,2.988,-9.082,0.951,1750.29,0.0
49.505,0.3784,0.0679,0.7549,-138.1653,361.8347,-174.6499,34.3,80987.0,,,,,,,
49.51,,,,,,,,,-22.317,3.114,3.055,-8.953,0.896,1750.19,0.0
49.515,0.3296,0.0859,0.8047,-136.4846,349.5798,-178.0812,34.3,80974.0,,,,,,,
49.52,,,,,,,,,-22.234,3.446,3.122,-8.813,0.836,1750.09,0.0
49.525,0.2939,0.0913,0.7773,-135.1541,338.3754,-181.3725,34.3,80968.0,,,,,,,
49.53,,,,,,,,,-22.146,3.763,3.188,-8.664,0.773,1750.19,0.0
49.535,0.3174,0.1025,0.7671,-133.0532,316.1765,-187.6751,34.3,80968.0,,,,,,,
49.54,,,,,,,,,-22.054,4.066,3.254,-8.506,0.705,1750.19,0.0
49.545,0.3213,0.1084,0.7915,-132.0728,305.3221,-190.3361,34.3,80975.0,,,,,,,
49.55,,,,,,,,,-21.96,4.348,3.324,-8.345,0.629,1750.19,0.0
49.555,0.2817,0.1128,0.7871,-131.4426,294.5378,-192.8571,34.3,80966.0,,,,,,,
49.56,,,,,,,,,-21.863,4.618,3.392,-8.177,0.549,1750.19,0.0
49.565,0.2773,0.123,0.7852,-131.1625,284.3838,-195.1681,34.3,80979.0,,,,,,,
49.57,,,,,,,,,-21.762,4.874,3.459,-8.003,0.465,1750.29,0.0
49.575,0.2983,0.1235,0.7793,-131.0224,274.2997,-197.1989,34.3,80994.0,,,,,,,
49.58,,,,,,,,,-21.66,5.118,3.524,-7.825,0.377,1750.19,0.0
49.585,0.2739,0.1353,0.7734,-130.9524,264.986,-199.1597,34.3,80966.0,,,,,,,
49.59,,,,,,,,,-21.555,5.35,3.588,-7.642,0.284,1750.19,0.0
49.595,0.2646,0.147,0.7285,-131.0224,255.1821,-200.8403,34.3,80942.0,,,,,,,
49.6,,,,,,,,,-21.448,5.571,3.65,-7.456,0.187,1750.19,0.0
49.605,0.2783,0.1465,0.7476,-131.0224,245.5882,-202.3109,34.3,80987.0,,,,,,,
49.61,,,,,,,,,-21.326,5.78,3.709,-7.267,0.086,1750.79,0.0
49.615,0.2642,0.1465,0.7617,-131.4426,236.9748,-203.6415,34.3,80974.0,,,,,,,
49.62,,,,,,,,,-21.201,5.977,3.766,-7.076,-0.018,1750.79,0.0
49.625,0.2461,0.1577,0.7461,-132.2129,228.7815,-205.042,34.3,80976.0,,,,,,,
49.63,,,,,,,,,-21.088,6.165,3.821,-6.882,-0.127,1750.19,0.0
49.635,0.2388,0.1631,0.729,-133.1232,220.9384,-206.4426,34.3,80979.0,,,,,,,
49.64,,,,,,,,,-20.974,6.342,3.872,-6.687,-0.239,1750.09,0.0
49.645,0.2617,0.167,0.752,-134.1036,213.9356,-207.7731,34.3,80991.0,,,,,,,
49.65,,,,,,,,,-20.861,6.509,3.92,-6.49,-0.355,1749.99,0.0
49.655,0.2559,0.1719,0.7231,-135.4342,206.7927,-208.8936,34.3,80986.0,,,,,,,
49.66,,,,,,,,,-20.752,6.668,3.965,-6.29,-0.475,1749.69,0.0
49.665,0.229,0.1797,0.7285,-136.6947,200.6303,-209.8739,34.3,80999.0,,,,,,,
49.67,,,,,,,,,-20.64,6.818,4.007,-6.09,-0.598,1749.69,0.0
49.675,0.2373,0.1831,0.7007,-137.9552,195.098,-210.9244,34.3,80954.0,,,,,,,
49.68,,,,,,,,,-20.527,6.959,4.045,-5.888,-0.724,1749.69,0.0
49.685,0.2417,0.1797,0.7412,-139.3557,189.4958,-211.9048,34.3,80988.0,,,,,,,
49.69,,,,,,,,,-20.411,7.093,4.079,-5.684,-0.853,1749.69,0.0
49.695,0.2412,0.1836,0.77,-141.3165,184.0336,-212.6751,34.3,80973.0,,,,,,,
49.7,,,,,,,,,-20.308,7.219,4.109,-5.479,-0.985,1748.99,0.0
49.705,0.2524,0.189,0.73,-143.6275,178.4314,-213.3754,34.3,81004.0,,,,,,,
49.71,,,,,,,,,-20.189,7.337,4.134,-5.273,-1.119,1749.69,0.0
49.715,0.2373,0.1978,0.748,-145.8683,173.6695,-213.9356,34.3,80984.0,,,,,,,
49.72,,,,,,,,,-20.082,7.448,4.155,-5.066,-1.255,1748.99,0.0
49.725,0.2676,0.1992,0.6929,-148.2493,170.1681,-214.4258,34.3,80975.0,,,,,,,
49.73,,,,,,,,,-19.973,7.552,4.171,-4.858,-1.394,1748.99,0.0
49.735,0.2671,0.2085,0.7158,-150.4202,167.577,-214.8459,34.3,80989.0,,,,,,,
49.74,,,,,,,,,-19.862,7.65,4.183,-4.648,-1.535,1748.99,0.0
49.745,0.27,0.2104,0.6768,-152.591,166.0364,-214.986,34.3,80993.0,,,,,,,
49.75,,,,,,,,,-19.749,7.742,4.189,-4.436,-1.676,1748.99,0.0
49.755,0.2856,0.2124,0.7104,-154.8319,165.7563,-215.1961,34.3,81009.0,,,,,,,
49.76,,,,,,,,,-19.639,7.829,4.191,-4.222,-1.818,1748.79,0.0
49.765,0.2876,0.2148,0.668,-156.9328,167.0868,-215.4062,34.3,80973.0,,,,,,,
49.77,,,,,,,,,-19.527,7.91,4.188,-4.004,-1.96,1748.79,0.0
49.775,0.3013,0.2124,0.6392,-158.7535,169.7479,-215.5462,34.3,80995.0,,,,,,,
49.78,,,,,,,,,-19.412,7.987,4.181,-3.781,-2.1,1748.79,0.0
49.785,0.3071,0.209,0.6567,-160.084,173.2493,-215.5462,34.3,80979.0,,,,,,,
49.79,,,,,,,,,-19.298,8.059,4.17,-3.554,-2.238,1748.69,0.0
49.795,0.3091,0.2129,0.686,-161.4846,177.521,-215.6863,34.3,80994.0,,,,,,,
49.8,,,,,,,,,-19.183,8.127,4.156,-3.321,-2.374,1748.69,0.0
49.805,0.2964,0.2153,0.6963,-163.0952,182.7031,-215.9664,34.3,81021.0,,,,,,,
49.81,,,,,,,,,-19.065,8.19,4.138,-3.082,-2.507,1748.69,0.0
49.815,0.3237,0.2251,0.6968,-164.7759,188.3754,-216.3866,34.3,81017.0,,,,,,,
49.82,,,,,,,,,-18.955,8.248,4.117,-2.837,-2.637,1748.29,0.0
49.825,0.3433,0.2275,0.6729,-166.0364,194.6779,-216.7367,34.3,81014.0,,,,,,,
49.83,,,,,,,,,-18.845,8.302,4.093,-2.585,-2.764,1748.19,0.0
49.835,0.3423,0.2339,0.7114,-167.0868,201.6106,-217.0868,34.3,81016.0,,,,,,,
49.84,,,,,,,,,-18.735,8.35,4.066,-2.325,-2.886,1748.09,0.0
49.845,0.3589,0.2432,0.6953,-168.0672,209.5238,-217.507,34.3,81000.0,,,,,,,
49.85,,,,,,,,,-18.653,8.392,4.036,-2.058,-3.004,1746.7,0.0
49.855,0.3276,0.2495,0.731,-168.6975,217.0868,-218.2773,34.3,81018.0,,,,,,,
49.86,,,,,,,,,-18.55,8.429,4.005,-1.783,-3.116,1747.6,0.0
49.865,0.3428,0.2568,0.7666,-169.5378,225.2101,-219.2577,34.3,81057.0,,,,,,,
49.87,,,,,,,,,-18.475,8.46,3.971,-1.501,-3.224,1746.2,0.0
49.875,0.3174,0.2773,0.7437,-170.2381,241.8768,-221.7787,34.3,81036.0,,,,,,,
49.88,,,,,,,,,-18.402,8.483,3.936,-1.21,-3.327,1746.0,0.0
49.885,0.3242,0.2871,0.7202,-169.8179,249.7199,-223.3894,34.3,81017.0,,,,,,,
49.89,,,,,,,,,-18.328,8.499,3.901,-0.905,-3.423,1745.9,0.0
49.895,0.2905,0.3032,0.77,-168.9076,256.7927,-225.5602,34.3,81028.0,,,,,,,
49.9,,,,,,,,,-18.252,8.506,3.864,-0.592,-3.514,1745.9,0.0
49.905,0.2871,0.3188,0.7061,-167.9272,264.0056,-228.0112,34.3,81021.0,,,,,,,
49.91,,,,,,,,,-18.174,8.503,3.827,-0.274,-3.6,1745.9,0.0
49.915,0.3354,0.3257,0.75,-166.1765,270.028,-230.5322,34.3,81030.0,,,,,,,
49.92,,,,,,,,,-18.095,8.49,3.788,0.05,-3.681,1745.8,0.0
49.925,0.3354,0.3271,0.7627,-163.9356,276.8908,-232.7731,34.3,81035.0,,,,,,,
49.93,,,,,,,,,-18.021,8.466,3.748,0.38,-3.758,1745.5,0.0
49.935,0.3223,0.3301,0.7886,-161.8347,282.7731,-234.944,34.3,81022.0,,,,,,,
49.94,,,,,,,,,-17.959,8.429,3.708,0.714,-3.83,1744.8,0.0
49.945,0.3076,0.3408,0.8062,-159.5938,288.0252,-237.395,34.3,81025.0,,,,,,,
49.95,,,,,,,,,-17.894,8.381,3.666,1.052,-3.897,1744.8,0.0
49.955,0.2866,0.3462,0.7876,-157.2829,292.2969,-240.056,34.3,81034.0,,,,,,,
49.96,,,,,,,,,-17.828,8.321,3.623,1.392,-3.96,1744.8,0.0
49.965,0.3037,0.356,0.8472,-154.6919,295.1681,-242.7171,34.3,81042.0,,,,,,,
49.97,,,,,,,,,-17.758,8.248,3.578,1.733,-4.019,1744.8,0.0
49.975,0.2979,0.3579,0.8149,-151.8908,298.4594,-245.3782,34.3,81058.0,,,,,,,
49.98,,,,,,,,,-17.687,8.162,3.532,2.075,-4.073,1744.8,0.0
49.985,0.2744,0.3652,0.8687,-149.0896,299.5798,-247.9692,34.3,81032.0,,,,,,,
49.99,,,,,,,,,-17.617,8.063,3.483,2.416,-4.124,1744.6,0.0
49.995,0.2969,0.375,0.8154,-146.1485,300.4902,-250.4902,34.3,81037.0,,,,,,,
50.0,,,,,,,,,-17.549,7.951,3.431,2.754,-4.172,1744.4,0.0
50.005,0.2534,0.3794,0.8027,-142.577,300.07,-253.0812,34.3,81004.0,,,,,,,
50.01,,,,,,,,,-17.483,7.827,3.377,3.089,-4.216,1744.2,0.0
50.015,0.2661,0.3857,0.8706,-139.0756,299.0896,-255.3922,34.3,81018.0,,,,,,,
50.02,,,,,,,,,-17.415,7.691,3.32,3.419,-4.258,1744.2,0.0
50.025,0.2866,0.3882,0.8408,-135.8543,297.619,-257.493,34.3,81030.0,,,,,,,
50.03,,,,,,,,,-17.34,7.542,3.26,3.743,-4.296,1744.4,0.0
50.035,0.2217,0.3896,0.8623,-132.493,294.5378,-259.4538,34.3,81010.0,,,,,,,
50.04,,,,,,,,,-17.263,7.383,3.196,4.06,-4.332,1744.4,0.0
50.045,0.2764,0.394,0.9111,-129.7619,290.8964,-261.2745,34.3,81052.0,,,,,,,
50.05,,,,,,,,,-17.184,7.214,3.129,4.37,-4.366,1744.4,0.0
50.055,0.2456,0.3945,0.8682,-126.9608,286.2045,-262.9552,34.3,81023.0,,,,,,,
50.06,,,,,,,,,-17.103,7.035,3.057,4.671,-4.397,1744.4,0.0
50.065,0.2412,0.4004,0.8599,-124.3697,280.2521,-264.5658,34.3,81031.0,,,,,,,
50.07,,,,,,,,,-17.016,6.847,2.98,4.963,-4.426,1744.6,0.0
50.075,0.2607,0.3984,0.8853,-121.7787,273.3193,-265.8964,34.3,81024.0,,,,,,,
50.08,,,,,,,,,-16.927,6.653,2.898,5.244,-4.453,1744.6,0.0
50.085,0.248,0.3945,0.9004,-119.7479,265.6162,-266.8768,34.3,81036.0,,,,,,,
50.09,,,,,,,,,-16.823,6.452,2.811,5.514,-4.478,1745.2,0.0
50.095,0.2212,0.3989,0.9136,-118.2773,257.2129,-267.7871,34.3,81024.0,,,,,,,
50.1,,,,,,,,,-16.718,6.246,2.718,5.772,-4.501,1745.2,0.0
50.105,0.2163,0.4028,0.8525,-117.1569,249.8599,-268.6975,34.3,81053.0,,,,,,,
50.11,,,,,,,,,-16.611,6.036,2.619,6.019,-4.523,1745.2,0.0
50.115,0.2314,0.4009,0.8579,-115.8964,241.6667,-269.4678,34.3,81034.0,,,,,,,
50.12,,,,,,,,,-16.516,5.823,2.514,6.255,-4.541,1744.6,0.0
50.125,0.2241,0.397,0.9136,-114.986,233.1933,-270.028,34.3,81016.0,,,,,,,
50.13,,,,,,,,,-16.421,5.607,2.404,6.48,-4.558,1744.5,0.0
50.135,0.2544,0.3965,0.8843,-114.916,224.6499,-270.028,34.3,81043.0,,,,,,,
50.14,,,,,,,,,-16.325,5.39,2.287,6.693,-4.572,1744.5,0.0
50.145,0.2085,0.3989,0.8613,-114.986,216.3165,-270.028,34.3,81008.0,,,,,,,
50.15,,,,,,,,,-16.228,5.171,2.165,6.895,-4.583,1744.5,0.0
50.155,0.2241,0.3945,0.8618,-115.2661,208.4034,-270.028,34.3,81021.0,,,,,,,
50.16,,,,,,,,,-16.129,4.953,2.037,7.087,-4.592,1744.5,0.0
50.165,0.228,0.396,0.9092,-116.0364,200.4902,-269.888,34.3,81034.0,,,,,,,
50.17,,,,,,,,,-16.013,4.734,1.904,7.268,-4.596,1745.2,0.0
50.175,0.2241,0.3955,0.8569,-117.2969,193.1373,-269.5378,34.3,81048.0,,,,,,,
50.18,,,,,,,,,-15.918,4.516,1.766,7.438,-4.597,1744.2,0.0
50.185,0.189,0.3955,0.8931,-118.6975,185.6443,-269.1877,34.3,81063.0,,,,,,,
50.19,,,,,,,,,-15.821,4.299,1.622,7.6,-4.594,1744.2,0.0
50.195,0.231,0.396,0.8892,-120.7983,178.9216,-268.6975,34.3,81048.0,,,,,,,
50.2,,,,,,,,,-15.723,4.084,1.474,7.752,-4.587,1744.2,0.0
50.205,0.2402,0.397,0.8608,-123.0392,173.6695,-267.8571,34.3,81041.0,,,,,,,
50.21,,,,,,,,,-15.624,3.869,1.322,7.895,-4.574,1744.2,0.0
50.215,0.2544,0.3975,0.9023,-128.1513,163.7955,-265.7563,34.3,81058.0,,,,,,,
50.22,,,,,,,,,-15.538,3.656,1.166,8.031,-4.557,1743.5,0.0
50.225,0.2437,0.4019,0.8584,-131.3025,160.7143,-264.4958,34.3,81057.0,,,,,,,
50.23,,,,,,,,,-15.455,3.447,1.005,8.158,-4.532,1743.31,0.0
50.235,0.2354,0.4023,0.8252,-134.1036,158.6835,-263.3053,34.3,81050.0,,,,,,,
50.24,,,,,,,,,-15.381,3.238,0.841,8.278,-4.501,1742.81,0.0
50.245,0.2476,0.3984,0.8726,-136.8347,157.9832,-262.1849,34.3,81093.0,,,,,,,
50.25,,,,,,,,,-15.305,3.029,0.677,8.392,-4.464,1742.81,0.0
50.255,0.2544,0.4019,0.8872,-140.1261,157.7031,-260.8543,34.3,81062.0,,,,,,,
50.26,,,,,,,,,-15.232,2.818,0.511,8.499,-4.421,1742.61,0.0
50.265,0.2471,0.4043,0.8105,-143.1373,158.4034,-259.7339,34.3,81048.0,,,,,,,
50.27,,,,,,,,,-15.172,2.606,0.346,8.6,-4.371,1741.91,0.0
50.275,0.2158,0.4038,0.8091,-145.7983,159.4538,-258.7535,34.3,81089.0,,,,,,,
50.28,,,,,,,,,-15.11,2.392,0.18,8.696,-4.315,1741.91,0.0
50.285,0.2808,0.4053,0.8911,-148.5294,161.3445,-257.8431,34.3,81069.0,,,,,,,
50.29,,,,,,,,,-15.046,2.175,0.015,8.784,-4.253,1741.91,0.0
50.295,0.2715,0.4053,0.8994,-151.8908,163.2353,-256.7227,34.3,81073.0,,,,,,,
50.3,,,,,,,,,-14.982,1.955,-0.149,8.867,-4.185,1741.81,0.0
50.305,0.2456,0.4106,0.8359,-155.1821,167.0168,-255.8824,34.3,81060.0,,,,,,,
50.31,,,,,,,,,-14.925,1.732,-0.312,8.944,-4.111,1741.41,0.0
50.315,0.252,0.418,0.853,-157.9832,170.3782,-255.3221,34.3,81087.0,,,,,,,
50.32,,,,,,,,,-14.866,1.505,-0.473,9.014,-4.03,1741.41,0.0
50.325,0.2617,0.4204,0.8672,-160.5042,175.07,-254.8319,34.3,81082.0,,,,,,,
50.33,,,,,,,,,-14.82,1.274,-0.633,9.078,-3.944,1740.71,0.0
50.335,0.2803,0.4253,0.8525,-163.2353,181.0924,-254.4818,34.3,81082.0,,,,,,,
50.34,,,,,,,,,-14.78,1.039,-0.791,9.135,-3.852,1740.31,0.0
50.345,0.2686,0.4243,0.8628,-165.4762,186.4146,-254.1317,34.3,81091.0,,,,,,,
50.35,,,,,,,,,-14.737,0.797,-0.945,9.184,-3.755,1740.31,0.0
50.355,0.2676,0.4287,0.8892,-167.6471,193.5574,-254.0616,34.2,81120.0,,,,,,,
50.36,,,,,,,,,-14.712,0.55,-1.097,9.227,-3.654,1739.42,0.0
50.365,0.2524,0.437,0.8735,-169.7479,200.6303,-254.3417,34.3,81073.0,,,,,,,
50.37,,,,,,,,,-14.684,0.297,-1.246,9.261,-3.547,1739.42,0.0
50.375,0.248,0.4438,0.8462,-171.2885,207.1429,-254.972,34.3,81084.0,,,,,,,
50.38,,,,,,,,,-14.653,0.038,-1.391,9.287,-3.436,1739.42,0.0
50.385,0.2529,0.4468,0.876,-172.2689,215.1261,-255.8824,34.3,81098.0,,,,,,,
50.39,,,,,,,,,-14.62,-0.226,-1.534,9.303,-3.321,1739.42,0.0
50.395,0.2666,0.4565,0.8857,-173.3193,223.3193,-256.9328,34.3,81107.0,,,,,,,
50.4,,,,,,,,,-14.589,-0.498,-1.673,9.31,-3.203,1739.22,0.0
50.405,0.2876,0.4614,0.8574,-173.8796,232.3529,-258.0532,34.2,81109.0,,,,,,,
50.41,,,,,,,,,-14.562,-0.776,-1.809,9.307,-3.081,1738.92,0.0
50.415,0.2734,0.4663,0.8799,-173.8095,241.3866,-259.3137,34.3,81110.0,,,,,,,
50.42,,,,,,,,,-14.54,-1.061,-1.942,9.292,-2.957,1738.52,0.0
50.425,0.2524,0.4727,0.8828,-173.4594,250.2101,-260.7143,34.3,81110.0,,,,,,,
50.43,,,,,,,,,-14.531,-1.353,-2.071,9.266,-2.831,1737.82,0.0
50.435,0.2598,0.479,0.9028,-172.7591,259.8039,-262.7451,34.3,81105.0,,,,,,,
50.44,,,,,,,,,-14.538,-1.65,-2.196,9.227,-2.703,1736.92,0.0
50.445,0.2407,0.4868,0.8813,-171.5686,268.7675,-264.916,34.3,81092.0,,,,,,,
50.45,,,,,,,,,-14.542,-1.953,-2.318,9.174,-2.574,1736.92,0.0
50.455,0.2642,0.4922,0.9014,-169.888,277.0308,-267.2969,34.3,81112.0,,,,,,,
50.46,,,,,,,,,-14.538,-2.262,-2.437,9.108,-2.444,1737.12,0.0
50.465,0.2573,0.4956,0.8716,-167.437,285.5742,-269.7479,34.3,81118.0,,,,,,,
50.47,,,,,,,,,-14.536,-2.574,-2.554,9.027,-2.314,1736.92,0.0
50.475,0.231,0.4985,0.877,-164.5658,292.3669,-272.409,34.2,81106.0,,,,,,,
50.48,,,,,,,,,-14.535,-2.889,-2.667,8.931,-2.184,1736.72,0.0
50.485,0.2549,0.5044,0.8853,-161.1345,299.6499,-275.2101,34.3,81114.0,,,,,,,
50.49,,,,,,,,,-14.531,-3.205,-2.778,8.819,-2.053,1736.72,0.0
50.495,0.2344,0.5049,0.8477,-157.1429,306.0924,-277.9412,34.3,81108.0,,,,,,,
50.5,,,,,,,,,-14.526,-3.522,-2.888,8.691,-1.924,1736.62,0.0
50.505,0.2603,0.5112,0.9409,-152.8711,310.1541,-280.6022,34.3,81147.0,,,,,,,
50.51,,,,,,,,,-14.517,-3.838,-2.995,8.548,-1.795,1736.62,0.0
50.515,0.249,0.5068,0.876,-148.5294,314.0756,-283.1933,34.3,81136.0,,,,,,,
50.52,,,,,,,,,-14.506,-4.15,-3.1,8.389,-1.667,1736.62,0.0
50.525,0.2437,0.5103,0.9375,-144.1877,315.3361,-285.5742,34.3,81128.0,,,,,,,
50.53,,,,,,,,,-14.497,-4.458,-3.204,8.214,-1.54,1736.43,0.0
50.535,0.2725,0.5063,0.8926,-139.5658,316.5966,-287.7451,34.2,81133.0,,,,,,,
50.54,,,,,,,,,-14.488,-4.76,-3.306,8.025,-1.413,1736.23,0.0
50.545,0.2227,0.5093,0.9185,-134.8039,315.9664,-289.8459,34.2,81103.0,,,,,,,
50.55,,,,,,,,,-14.486,-5.054,-3.406,7.822,-1.287,1735.83,0.0
50.555,0.2686,0.5059,0.9038,-130.2521,314.3557,-291.6667,34.3,81162.0,,,,,,,
50.56,,,,,,,,,-14.48,-5.339,-3.505,7.606,-1.16,1735.83,0.0
50.565,0.2212,0.5059,0.8804,-120.7983,309.944,-294.6078,34.3,81180.0,,,,,,,
50.57,,,,,,,,,-14.492,-5.613,-3.601,7.378,-1.034,1734.83,0.0
50.575,0.2534,0.5,0.9028,-115.9664,306.6527,-295.7983,34.3,81150.0,,,,,,,
50.58,,,,,,,,,-14.512,-5.873,-3.699,7.14,-0.909,1734.33,0.0
50.585,0.2529,0.4941,0.9585,-111.4846,302.7311,-296.7787,34.2,81141.0,,,,,,,
50.59,,,,,,,,,-14.535,-6.121,-3.796,6.892,-0.784,1734.03,0.0
50.595,0.2461,0.4937,0.9248,-107.7031,297.479,-297.3389,34.3,81152.0,,,,,,,
50.6,,,,,,,,,-14.565,-6.356,-3.889,6.635,-0.659,1733.54,0.0
50.605,0.2515,0.4888,0.9102,-103.9216,291.8067,-297.6891,34.2,81134.0,,,,,,,
50.61,,,,,,,,,-14.591,-6.578,-3.98,6.371,-0.533,1733.54,0.0
50.615,0.2632,0.4854,0.9702,-100.7003,285.084,-297.6891,34.2,81148.0,,,,,,,
50.62,,,,,,,,,-14.613,-6.786,-4.068,6.101,-0.407,1733.54,0.0
50.625,0.2715,0.4814,0.981,-98.1793,278.2913,-297.3389,34.2,81159.0,,,,,,,
50.63,,,,,,,,,-14.647,-6.98,-4.153,5.826,-0.279,1732.84,0.0
50.635,0.2363,0.4829,0.9414,-96.1485,270.4482,-296.7787,34.2,81147.0,,,,,,,
50.64,,,,,,,,,-14.681,-7.16,-4.233,5.548,-0.15,1732.64,0.0
50.645,0.252,0.481,0.9214,-94.1877,263.7255,-296.4286,34.2,81108.0,,,,,,,
50.65,,,,,,,,,-14.711,-7.326,-4.309,5.267,-0.019,1732.64,0.0
50.655,0.2739,0.4736,0.9761,-92.6471,256.0924,-295.5882,34.2,81199.0,,,,,,,
50.66,,,,,,,,,-14.733,-7.479,-4.38,4.984,0.113,1732.84,0.0
50.665,0.2764,0.4678,0.9771,-91.8067,248.9496,-294.4678,34.2,81155.0,,,,,,,
50.67,,,,,,,,,-14.752,-7.619,-4.447,4.701,0.247,1732.84,0.0
50.675,0.2588,0.4624,0.9517,-91.5266,241.8768,-293.2773,34.2,81159.0,,,,,,,
50.68,,,,,,,,,-14.767,-7.746,-4.508,4.417,0.382,1732.84,0.0
50.685,0.2915,0.4585,0.9805,-91.7367,233.8936,-291.8067,34.3,81193.0,,,,,,,
50.69,,,,,,,,,-14.787,-7.862,-4.563,4.133,0.519,1732.44,0.0
50.695,0.2725,0.4512,0.9189,-92.0868,227.1709,-290.3361,34.2,81174.0,,,,,,,
50.7,,,,,,,,,-14.81,-7.966,-4.613,3.85,0.658,1732.14,0.0
50.705,0.2964,0.4502,0.9673,-92.8571,220.2381,-288.7255,34.3,81170.0,,,,,,,
50.71,,,,,,,,,-14.838,-8.059,-4.656,3.568,0.797,1731.74,0.0
50.715,0.3076,0.4414,0.9556,-94.0476,213.5154,-286.7647,34.2,81186.0,,,,,,,
50.72,,,,,,,,,-14.862,-8.141,-4.692,3.288,0.938,1731.74,0.0
50.725,0.2661,0.4409,0.9429,-95.7283,208.1933,-284.8039,34.2,81175.0,,,,,,,
50.73,,,,,,,,,-14.906,-8.214,-4.721,3.01,1.079,1730.65,0.0
50.735,0.2822,0.436,0.8672,-97.409,203.5714,-282.9832,34.2,81183.0,,,,,,,
50.74,,,,,,,,,-14.954,-8.278,-4.744,2.733,1.221,1730.25,0.0
50.745,0.2793,0.4287,0.9297,-98.7395,200.4202,-281.1625,34.2,81177.0,,,,,,,
50.75,,,,,,,,,-15.0,-8.333,-4.759,2.457,1.362,1730.15,0.0
50.755,0.2798,0.4302,0.9355,-100.7703,199.7899,-279.3417,34.3,81178.0,,,,,,,
50.76,,,,,,,,,-15.042,-8.38,-4.769,2.182,1.502,1730.15,0.0
50.765,0.2891,0.4282,0.8613,-102.8711,199.7899,-277.381,34.3,81149.0,,,,,,,
50.77,,,,,,,,,-15.084,-8.42,-4.771,1.906,1.64,1729.95,0.0
50.775,0.2744,0.4243,0.8677,-104.1317,201.4706,-275.3501,34.2,81189.0,,,,,,,
50.78,,,,,,,,,-15.123,-8.453,-4.767,1.628,1.775,1729.95,0.0
50.785,0.2949,0.4194,0.9297,-105.6022,203.0812,-273.0392,34.2,81191.0,,,,,,,
50.79,,,,,,,,,-15.157,-8.479,-4.758,1.348,1.907,1729.95,0.0
50.795,0.2891,0.4185,0.9131,-107.423,206.0224,-271.0084,34.2,81183.0,,,,,,,
50.8,,,,,,,,,-15.189,-8.498,-4.743,1.067,2.035,1729.85,0.0
50.805,0.2588,0.4209,0.8228,-109.0336,209.944,-269.1877,34.2,81203.0,,,,,,,
50.81,,,,,,,,,-15.228,-8.51,-4.722,0.782,2.158,1729.35,0.0
50.815,0.2559,0.4199,0.8745,-109.7339,212.2549,-267.577,34.2,81171.0,,,,,,,
50.82,,,,,,,,,-15.263,-8.515,-4.696,0.495,2.276,1729.35,0.0
50.825,0.27,0.4229,0.8545,-110.4342,215.9664,-266.3165,34.2,81170.0,,,,,,,
50.83,,,,,,,,,-15.294,-8.513,-4.665,0.206,2.39,1729.35,0.0
