ts,Ax,Ay,Az,Gx,Gy,Gz,T,P,velocity,q0_estimated,q1_estimated,q2_estimated,q3_estimated,filtered_altitude_AGL,filtered_acceleration
62.41,,,,,,,,,-13.293,2.575,3.553,2.1,-8.736,2811.28,0.0
62.415,0.3491,0.0957,-0.0923,-95.3782,310.9244,-130.3221,30.6,70916.0,,,,,,,
62.42,,,,,,,,,-13.308,2.458,3.739,2.278,-8.647,2811.28,0.0
62.425,0.2944,0.063,-0.0024,-92.2969,317.0168,-142.6471,30.6,70910.0,,,,,,,
62.43,,,,,,,,,-13.328,2.328,3.925,2.459,-8.551,2810.83,0.0
62.435,0.2646,0.0669,0.0591,-86.9748,319.3277,-153.9916,30.6,70943.0,,,,,,,
62.44,,,,,,,,,-13.353,2.184,4.11,2.64,-8.447,2810.5,0.0
62.445,0.2729,0.105,0.1392,-70.7283,317.2969,-173.4594,30.6,70913.0,,,,,,,
62.45,,,,,,,,,-13.393,2.027,4.29,2.819,-8.338,2809.61,0.0
62.455,0.3325,0.1831,0.2109,-60.3641,314.3557,-183.6835,30.6,70900.0,,,,,,,
62.46,,,,,,,,,-13.48,1.849,4.463,2.991,-8.228,2807.27,0.0
62.465,0.3589,0.2783,0.3315,-47.619,309.1737,-195.6583,30.6,70935.0,,,,,,,
62.47,,,,,,,,,-13.561,1.658,4.628,3.155,-8.115,2807.27,0.0
62.475,0.3022,0.3364,0.4238,-31.7227,300.2101,-208.1232,30.6,70925.0,,,,,,,
62.48,,,,,,,,,-13.646,1.453,4.784,3.311,-8.001,2806.94,0.0
62.485,0.2188,0.3545,0.4751,-13.1653,289.2157,-218.6275,30.6,70937.0,,,,,,,
62.49,,,,,,,,,-13.732,1.233,4.926,3.457,-7.889,2806.61,0.0
62.495,0.1377,0.3745,0.5044,7.1429,275.9104,-226.3305,30.6,70939.0,,,,,,,
62.5,,,,,,,,,-13.824,1.001,5.055,3.59,-7.781,2806.16,0.0
62.505,0.0601,0.4365,0.5312,28.4314,262.8852,-230.8824,30.6,70951.0,,,,,,,
62.51,,,,,,,,,-13.922,0.758,5.169,3.708,-7.677,2805.61,0.0
62.515,-0.0278,0.5205,0.5518,50.7003,251.4006,-232.0728,30.6,70939.0,,,,,,,
62.52,,,,,,,,,-14.039,0.505,5.27,3.809,-7.58,2804.5,0.0
62.525,-0.0845,0.5991,0.5552,73.1793,241.8067,-229.902,30.6,70920.0,,,,,,,
62.53,,,,,,,,,-14.156,0.245,5.358,3.892,-7.488,2804.28,0.0
62.535,-0.1274,0.6436,0.5513,95.6583,233.1933,-225.0,30.6,70955.0,,,,,,,
62.54,,,,,,,,,-14.262,-0.02,5.437,3.956,-7.401,2804.5,0.0
62.545,-0.1685,0.666,0.5317,117.0868,225.2101,-217.9272,30.6,70931.0,,,,,,,
62.55,,,,,,,,,-14.368,-0.291,5.507,3.999,-7.32,2804.28,0.0
62.555,-0.2109,0.6587,0.5171,137.535,217.507,-208.9636,30.6,70949.0,,,,,,,
62.56,,,,,,,,,-14.468,-0.565,5.569,4.022,-7.244,2804.28,0.0
62.565,-0.2783,0.6826,0.5112,157.1429,210.2941,-198.0392,30.6,70927.0,,,,,,,
62.57,,,,,,,,,-14.568,-0.839,5.624,4.025,-7.173,2804.05,0.0
62.575,-0.3477,0.7808,0.5635,176.7507,203.6415,-184.8739,30.6,70922.0,,,,,,,
62.58,,,,,,,,,-14.663,-1.113,5.672,4.007,-7.107,2804.05,0.0
62.585,-0.4189,0.8823,0.6309,197.409,197.6891,-169.3277,30.6,70923.0,,,,,,,
62.59,,,,,,,,,-14.753,-1.386,5.714,3.968,-7.048,2804.05,0.0
62.595,-0.48,0.9546,0.6787,219.6779,192.2969,-151.1905,30.6,70918.0,,,,,,,
62.6,,,,,,,,,-14.819,-1.656,5.75,3.906,-6.994,2804.94,0.0
62.605,-0.54,0.9863,0.6616,241.9468,187.3249,-130.6022,30.6,70901.0,,,,,,,
62.61,,,,,,,,,-14.871,-1.923,5.782,3.82,-6.948,2805.39,0.0
62.615,-0.5654,0.9453,0.5664,261.9048,179.8319,-107.9832,30.6,70913.0,,,,,,,
62.62,,,,,,,,,-14.91,-2.185,5.809,3.706,-6.909,2805.83,0.0
62.625,-0.5835,0.9043,0.4473,276.8908,166.1765,-84.5238,30.6,70907.0,,,,,,,
62.63,,,,,,,,,-14.944,-2.44,5.829,3.568,-6.879,2805.83,0.0
62.635,-0.6001,0.9111,0.354,286.0644,143.1373,-60.9944,30.6,70908.0,,,,,,,
62.64,,,,,,,,,-14.972,-2.682,5.841,3.409,-6.859,2805.94,0.0
62.645,-0.5801,0.8618,0.2378,289.4258,110.084,-38.5154,30.6,70924.0,,,,,,,
62.65,,,,,,,,,-14.987,-2.905,5.839,3.234,-6.854,2806.39,0.0
62.655,-0.5352,0.7954,0.1455,288.0252,70.9384,-18.6275,30.6,70903.0,,,,,,,
62.66,,,,,,,,,-14.998,-3.105,5.819,3.053,-6.868,2806.39,0.0
62.665,-0.5054,0.7925,0.085,282.9832,30.3221,-1.8908,30.6,70905.0,,,,,,,
62.67,,,,,,,,,-14.995,-3.28,5.776,2.87,-6.901,2806.94,0.0
62.675,-0.4473,0.7397,0.0288,275.9804,-10.084,11.4146,30.6,70901.0,,,,,,,
62.68,,,,,,,,,-14.976,-3.43,5.711,2.692,-6.954,2807.5,0.0
62.685,-0.3687,0.6689,-0.0244,268.0672,-45.7983,20.9384,30.6,70911.0,,,,,,,
62.69,,,,,,,,,-14.952,-3.557,5.623,2.521,-7.025,2807.61,0.0
62.695,-0.3052,0.6255,-0.0645,259.7339,-75.2801,26.5406,30.6,70939.0,,,,,,,
62.7,,,,,,,,,-14.925,-3.664,5.515,2.361,-7.111,2807.61,0.0
62.705,-0.2402,0.5947,-0.1025,251.3305,-98.7395,28.9216,30.6,70927.0,,,,,,,
62.71,,,,,,,,,-14.898,-3.756,5.389,2.211,-7.207,2807.5,0.0
62.715,-0.1753,0.5708,-0.1382,242.577,-116.2465,28.4314,30.6,70935.0,,,,,,,
62.72,,,,,,,,,-14.869,-3.836,5.249,2.072,-7.309,2807.5,0.0
62.725,-0.124,0.5459,-0.1743,233.4034,-128.7115,25.5602,30.6,70938.0,,,,,,,
62.73,,,,,,,,,-14.844,-3.906,5.097,1.943,-7.414,2807.16,0.0
62.735,-0.0879,0.5415,-0.2236,223.5994,-136.4146,20.8683,30.6,70945.0,,,,,,,
62.74,,,,,,,,,-14.847,-3.971,4.938,1.825,-7.517,2805.72,0.0
62.745,-0.0684,0.583,-0.2832,212.605,-140.6863,15.1261,30.6,70902.0,,,,,,,
62.75,,,,,,,,,-14.854,-4.03,4.773,1.717,-7.617,2805.39,0.0
62.755,-0.0576,0.5684,-0.3252,200.1401,-142.507,8.9636,30.6,70928.0,,,,,,,
62.76,,,,,,,,,-14.858,-4.087,4.606,1.619,-7.71,2805.39,0.0
62.765,-0.0498,0.5698,-0.4058,172.0588,-141.9468,-3.3613,30.6,70914.0,,,,,,,
62.77,,,,,,,,,-14.861,-4.14,4.439,1.532,-7.797,2805.27,0.0
62.775,-0.0537,0.5522,-0.4185,156.3725,-141.4566,-9.0336,30.6,70939.0,,,,,,,
62.78,,,,,,,,,-14.86,-4.189,4.279,1.468,-7.872,2805.27,0.0
62.785,-0.0605,0.5288,-0.4131,140.3361,-141.1064,-14.2157,30.6,70933.0,,,,,,,
62.79,,,,,,,,,-14.873,-4.234,4.123,1.416,-7.941,2804.5,0.0
62.795,-0.0688,0.5288,-0.415,124.4398,-141.5266,-18.7675,30.6,70929.0,,,,,,,
62.8,,,,,,,,,-14.878,-4.277,3.971,1.376,-8.002,2804.72,0.0
62.805,-0.0767,0.5376,-0.4146,108.4034,-142.577,-22.619,30.6,70952.0,,,,,,,
62.81,,,,,,,,,-14.88,-4.315,3.823,1.349,-8.058,2804.72,0.0
62.815,-0.0752,0.5537,-0.4097,92.577,-144.1176,-25.9804,30.6,70929.0,,,,,,,
62.82,,,,,,,,,-14.878,-4.35,3.678,1.335,-8.109,2804.72,0.0
62.825,-0.0742,0.5503,-0.3799,77.1008,-145.8683,-29.0616,30.6,70949.0,,,,,,,
62.83,,,,,,,,,-14.864,-4.38,3.538,1.333,-8.155,2805.16,0.0
62.835,-0.0684,0.54,-0.3525,62.395,-147.409,-31.7927,30.6,70973.0,,,,,,,
62.84,,,,,,,,,-14.847,-4.407,3.401,1.343,-8.197,2805.16,0.0
62.845,-0.0562,0.5366,-0.3184,48.7395,-148.6695,-34.3838,30.6,70943.0,,,,,,,
62.85,,,,,,,,,-14.836,-4.431,3.267,1.365,-8.235,2804.72,0.0
62.855,-0.0405,0.5259,-0.293,36.2745,-149.5098,-37.1148,30.6,70940.0,,,,,,,
62.86,,,,,,,,,-14.837,-4.451,3.137,1.398,-8.269,2804.05,0.0
62.865,-0.0273,0.5005,-0.2627,24.8599,-149.4398,-40.056,30.6,70948.0,,,,,,,
62.87,,,,,,,,,-14.837,-4.469,3.011,1.441,-8.299,2803.94,0.0
62.875,-0.0112,0.5088,-0.2354,14.4258,-148.4594,-43.1373,30.6,70957.0,,,,,,,
62.88,,,,,,,,,-14.841,-4.486,2.887,1.492,-8.325,2803.61,0.0
62.885,0.0,0.4873,-0.1992,5.3221,-146.6387,-46.4986,30.6,70961.0,,,,,,,
62.89,,,,,,,,,-14.854,-4.501,2.768,1.551,-8.346,2803.05,0.0
62.895,0.0063,0.4536,-0.1519,-2.6611,-144.1877,-50.0,30.6,70961.0,,,,,,,
62.9,,,,,,,,,-14.865,-4.516,2.653,1.617,-8.363,2802.94,0.0
62.905,0.0049,0.4292,-0.1113,-9.1737,-141.5966,-53.5714,30.6,70968.0,,,,,,,
62.91,,,,,,,,,-14.873,-4.531,2.541,1.687,-8.375,2802.94,0.0
62.915,0.0059,0.4287,-0.0859,-14.6359,-139.1457,-57.0028,30.6,70992.0,,,,,,,
62.92,,,,,,,,,-14.897,-4.547,2.433,1.762,-8.383,2802.05,0.0
62.925,0.0049,0.4463,-0.0713,-19.4678,-136.5546,-60.4342,30.6,70965.0,,,,,,,
62.93,,,,,,,,,-14.926,-4.564,2.328,1.841,-8.387,2801.61,0.0
62.935,-0.0024,0.4619,-0.0688,-23.7395,-133.8936,-63.8655,30.6,70958.0,,,,,,,
62.94,,,,,,,,,-14.952,-4.581,2.226,1.922,-8.387,2801.61,0.0
62.945,-0.0166,0.4761,-0.0591,-28.0812,-131.3025,-67.0168,30.6,70956.0,,,,,,,
62.95,,,,,,,,,-14.974,-4.601,2.127,2.006,-8.383,2801.61,0.0
62.955,-0.0317,0.4438,-0.0376,-32.1429,-128.9216,-69.7479,30.6,70961.0,,,,,,,
62.96,,,,,,,,,-14.992,-4.621,2.03,2.092,-8.374,2801.61,0.0
62.965,-0.0444,0.4292,-0.0361,-35.9244,-126.9608,-72.0588,30.6,70969.0,,,,,,,
62.97,,,,,,,,,-15.007,-4.643,1.936,2.181,-8.362,2801.61,0.0
62.975,-0.0493,0.4473,-0.0298,-39.7059,-125.4902,-73.9496,30.6,70974.0,,,,,,,
62.98,,,,,,,,,-15.018,-4.665,1.844,2.271,-8.347,2801.61,0.0
62.985,-0.0576,0.4561,0.0,-43.6275,-124.5098,-75.3501,30.6,70971.0,,,,,,,
62.99,,,,,,,,,-15.035,-4.687,1.754,2.363,-8.328,2801.17,0.0
62.995,-0.0669,0.4551,0.0273,-47.549,-124.4398,-76.4706,30.6,70975.0,,,,,,,
63.0,,,,,,,,,-15.056,-4.709,1.666,2.458,-8.306,2800.83,0.0
63.005,-0.0801,0.4575,0.0464,-51.6807,-125.07,-76.9608,30.6,70982.0,,,,,,,
63.01,,,,,,,,,-15.076,-4.73,1.579,2.555,-8.282,2800.72,0.0
63.015,-0.0977,0.4414,0.0781,-55.8123,-126.4706,-77.0308,30.6,70977.0,,,,,,,
63.02,,,,,,,,,-15.092,-4.75,1.492,2.655,-8.255,2800.72,0.0
63.025,-0.1177,0.4146,0.084,-59.4538,-127.8711,-76.6807,30.6,70949.0,,,,,,,
63.03,,,,,,,,,-15.109,-4.769,1.406,2.758,-8.225,2800.5,0.0
63.035,-0.1133,0.397,0.1216,-62.605,-129.3417,-75.9804,30.6,70983.0,,,,,,,
63.04,,,,,,,,,-15.122,-4.785,1.321,2.863,-8.194,2800.5,0.0
63.045,-0.1182,0.395,0.1484,-65.1261,-130.7423,-74.93,30.6,70995.0,,,,,,,
63.05,,,,,,,,,-15.14,-4.8,1.235,2.971,-8.16,2800.16,0.0
63.055,-0.1299,0.4189,0.186,-66.7367,-132.1429,-73.8095,30.6,70955.0,,,,,,,
63.06,,,,,,,,,-15.156,-4.812,1.15,3.081,-8.125,2800.06,0.0
63.065,-0.1309,0.439,0.228,-67.0868,-133.1933,-72.479,30.6,70961.0,,,,,,,
63.07,,,,,,,,,-15.168,-4.821,1.064,3.191,-8.088,2800.06,0.0
63.075,-0.1079,0.4141,0.3193,-63.1653,-135.1541,-70.9384,30.6,70988.0,,,,,,,
63.08,,,,,,,,,-15.177,-4.829,0.978,3.302,-8.05,2800.06,0.0
63.085,-0.0986,0.4092,0.3457,-59.3137,-136.2745,-70.5882,30.6,70973.0,,,,,,,
63.09,,,,,,,,,-15.187,-4.834,0.889,3.409,-8.013,2799.83,0.0
63.095,-0.0874,0.4004,0.3657,-54.8319,-137.7451,-70.4482,30.6,70975.0,,,,,,,
63.1,,,,,,,,,-15.194,-4.837,0.798,3.514,-7.975,2799.83,0.0
63.105,-0.084,0.3931,0.3716,-50.07,-139.3557,-70.4482,30.6,70993.0,,,,,,,
63.11,,,,,,,,,-15.193,-4.84,0.703,3.615,-7.937,2800.06,0.0
63.115,-0.0776,0.3696,0.3662,-45.1681,-141.1064,-70.5182,30.6,70976.0,,,,,,,
63.12,,,,,,,,,-15.188,-4.841,0.606,3.713,-7.899,2800.06,0.0
63.125,-0.0713,0.3511,0.3667,-40.3361,-142.9972,-70.8683,30.6,70995.0,,,,,,,
63.13,,,,,,,,,-15.183,-4.841,0.505,3.808,-7.861,2799.94,0.0
63.135,-0.0771,0.3364,0.3647,-34.6639,-144.958,-71.7787,30.6,70995.0,,,,,,,
63.14,,,,,,,,,-15.174,-4.84,0.4,3.899,-7.822,2799.94,0.0
63.145,-0.0762,0.3115,0.3564,-27.9412,-146.8487,-73.5294,30.6,71007.0,,,,,,,
63.15,,,,,,,,,-15.163,-4.838,0.291,3.987,-7.784,2799.94,0.0
63.155,-0.0674,0.2959,0.3687,-20.7983,-148.8095,-75.9104,30.6,71005.0,,,,,,,
63.16,,,,,,,,,-15.177,-4.836,0.178,4.07,-7.746,2798.61,0.0
63.165,-0.0547,0.2847,0.3828,-13.5154,-150.7703,-78.9916,30.6,71011.0,,,,,,,
63.17,,,,,,,,,-15.199,-4.834,0.059,4.148,-7.708,2798.06,0.0
63.175,-0.0591,0.2573,0.3667,-6.7227,-152.8711,-81.8627,30.6,71008.0,,,,,,,
63.18,,,,,,,,,-15.222,-4.832,-0.064,4.221,-7.669,2797.83,0.0
63.185,-0.0757,0.2354,0.3472,-0.4902,-154.7619,-84.5238,30.6,71012.0,,,,,,,
63.19,,,,,,,,,-15.242,-4.83,-0.194,4.29,-7.63,2797.83,0.0
63.195,-0.0742,0.2349,0.3569,5.1821,-156.4426,-87.2549,30.6,71010.0,,,,,,,
63.2,,,,,,,,,-15.281,-4.827,-0.328,4.354,-7.59,2796.72,0.0
63.205,-0.0747,0.2295,0.3613,10.7843,-158.0532,-89.7059,30.6,71026.0,,,,,,,
63.21,,,,,,,,,-15.321,-4.825,-0.467,4.414,-7.55,2796.5,0.0
63.215,-0.0845,0.2202,0.3491,15.8964,-159.4538,-91.2465,30.6,71000.0,,,,,,,
63.22,,,,,,,,,-15.36,-4.822,-0.61,4.47,-7.508,2796.39,0.0
63.225,-0.0889,0.1958,0.332,20.098,-160.6443,-91.9468,30.6,71030.0,,,,,,,
63.23,,,,,,,,,-15.394,-4.819,-0.757,4.521,-7.466,2796.39,0.0
63.235,-0.0859,0.1606,0.3027,23.7395,-161.5546,-92.8571,30.6,71032.0,,,,,,,
63.24,,,,,,,,,-15.429,-4.813,-0.906,4.57,-7.424,2796.17,0.0
63.245,-0.0845,0.1313,0.2778,26.7507,-162.3249,-94.1176,30.6,71058.0,,,,,,,
63.25,,,,,,,,,-15.463,-4.806,-1.058,4.615,-7.38,2796.06,0.0
63.255,-0.0796,0.1235,0.2744,28.9916,-163.0252,-95.5182,30.6,71052.0,,,,,,,
63.26,,,,,,,,,-15.494,-4.799,-1.211,4.657,-7.335,2795.95,0.0
63.265,-0.0752,0.1045,0.2671,31.3025,-163.4454,-97.619,30.6,71043.0,,,,,,,
63.27,,,,,,,,,-15.555,-4.79,-1.366,4.696,-7.288,2794.39,0.0
63.275,-0.0732,0.085,0.2593,33.6134,-163.7955,-100.9104,30.6,71057.0,,,,,,,
63.28,,,,,,,,,-15.621,-4.781,-1.523,4.733,-7.239,2793.95,0.0
63.285,-0.0645,0.0688,0.2485,34.944,-164.0056,-104.0616,30.6,71068.0,,,,,,,
63.29,,,,,,,,,-15.687,-4.772,-1.682,4.766,-7.188,2793.73,0.0
63.295,-0.0684,0.0708,0.251,35.5742,-164.4958,-106.7227,30.6,71053.0,,,,,,,
63.3,,,,,,,,,-15.774,-4.763,-1.843,4.797,-7.133,2792.51,0.0
63.305,-0.0718,0.0625,0.2446,35.9944,-164.8459,-109.1036,30.6,71039.0,,,,,,,
63.31,,,,,,,,,-15.877,-4.754,-2.004,4.826,-7.076,2791.51,0.0
63.315,-0.0664,0.0664,0.248,36.1345,-165.4762,-110.9244,30.6,71037.0,,,,,,,
63.32,,,,,,,,,-15.975,-4.746,-2.167,4.853,-7.015,2791.51,0.0
63.325,-0.0562,0.0737,0.2656,35.8543,-166.0364,-112.2549,30.6,71041.0,,,,,,,
63.33,,,,,,,,,-16.068,-4.736,-2.329,4.878,-6.952,2791.51,0.0
63.335,-0.0557,0.0986,0.2954,36.4146,-166.8067,-114.4258,30.5,71058.0,,,,,,,
63.34,,,,,,,,,-16.155,-4.725,-2.492,4.902,-6.886,2791.51,0.0
63.345,-0.0547,0.1226,0.3237,37.8852,-167.7871,-116.6667,30.6,71045.0,,,,,,,
63.35,,,,,,,,,-16.236,-4.714,-2.656,4.923,-6.816,2791.51,0.0
63.355,-0.0566,0.1196,0.3257,39.7759,-169.1176,-117.7871,30.5,71056.0,,,,,,,
63.36,,,,,,,,,-16.297,-4.702,-2.821,4.943,-6.744,2792.28,0.0
63.365,-0.0537,0.1206,0.3325,41.5966,-170.3782,-118.6975,30.6,71078.0,,,,,,,
63.37,,,,,,,,,-16.371,-4.688,-2.987,4.959,-6.67,2791.4,0.0
63.375,-0.0352,0.1333,0.3599,43.9776,-171.7787,-120.5882,30.6,71067.0,,,,,,,
63.38,,,,,,,,,-16.44,-4.672,-3.154,4.973,-6.593,2791.4,0.0
63.385,-0.0249,0.1533,0.3823,46.8487,-173.3193,-122.8992,30.6,71071.0,,,,,,,
63.39,,,,,,,,,-16.505,-4.654,-3.323,4.984,-6.514,2791.4,0.0
63.395,-0.0044,0.1616,0.4092,53.8515,-177.381,-127.1709,30.5,71070.0,,,,,,,
63.4,,,,,,,,,-16.571,-4.635,-3.493,4.992,-6.433,2791.06,0.0
63.405,0.001,0.1797,0.4302,57.9132,-179.8319,-130.4622,30.6,71070.0,,,,,,,
63.41,,,,,,,,,-16.638,-4.612,-3.669,4.994,-6.349,2790.84,0.0
63.415,0.0103,0.1904,0.4443,62.395,-182.6331,-133.4034,30.5,71090.0,,,,,,,
63.42,,,,,,,,,-16.721,-4.586,-3.848,4.992,-6.262,2789.84,0.0
63.425,0.0146,0.1958,0.4595,67.0868,-185.6443,-136.7647,30.6,71077.0,,,,,,,
63.43,,,,,,,,,-16.805,-4.558,-4.03,4.986,-6.173,2789.51,0.0
63.435,0.0166,0.2124,0.4819,72.3389,-189.1457,-140.7563,30.5,71082.0,,,,,,,
63.44,,,,,,,,,-16.885,-4.526,-4.215,4.975,-6.081,2789.51,0.0
63.445,0.0239,0.2178,0.4961,77.9412,-192.9272,-144.6078,30.6,71094.0,,,,,,,
63.45,,,,,,,,,-16.961,-4.492,-4.404,4.958,-5.985,2789.4,0.0
63.455,0.0288,0.2075,0.4941,83.6134,-196.9888,-148.8095,30.6,71082.0,,,,,,,
63.46,,,,,,,,,-17.047,-4.453,-4.597,4.937,-5.886,2788.73,0.0
63.465,0.0337,0.1948,0.4858,89.0756,-201.2605,-153.4314,30.5,71083.0,,,,,,,
63.47,,,,,,,,,-17.127,-4.41,-4.794,4.91,-5.783,2788.73,0.0
63.475,0.0337,0.2002,0.4956,94.1877,-205.4622,-158.1933,30.6,71082.0,,,,,,,
63.48,,,,,,,,,-17.213,-4.363,-4.994,4.877,-5.676,2788.18,0.0
63.485,0.0312,0.2056,0.5039,99.2297,-209.8039,-163.0952,30.5,71077.0,,,,,,,
63.49,,,,,,,,,-17.294,-4.312,-5.197,4.839,-5.564,2788.18,0.0
63.495,0.0317,0.2163,0.5103,104.4118,-214.2857,-168.0672,30.5,71084.0,,,,,,,
63.5,,,,,,,,,-17.37,-4.257,-5.404,4.794,-5.447,2788.18,0.0
63.505,0.0293,0.2383,0.5312,109.5938,-218.8375,-173.1092,30.6,71112.0,,,,,,,
63.51,,,,,,,,,-17.441,-4.197,-5.613,4.744,-5.325,2788.18,0.0
63.515,0.019,0.2559,0.5454,115.1261,-223.3894,-178.1513,30.6,71094.0,,,,,,,
63.52,,,,,,,,,-17.506,-4.132,-5.824,4.687,-5.198,2788.18,0.0
63.525,0.0093,0.2734,0.5522,120.6583,-228.0812,-183.1933,30.5,71074.0,,,,,,,
63.53,,,,,,,,,-17.569,-4.061,-6.038,4.623,-5.065,2788.07,0.0
63.535,-0.0029,0.2686,0.5361,125.9104,-232.493,-188.0952,30.6,71096.0,,,,,,,
63.54,,,,,,,,,-17.627,-3.986,-6.253,4.553,-4.926,2788.07,0.0
63.545,-0.0254,0.2471,0.498,130.2521,-236.5546,-192.7171,30.6,71106.0,,,,,,,
63.55,,,,,,,,,-17.679,-3.904,-6.469,4.476,-4.782,2788.07,0.0
63.555,-0.0493,0.2334,0.4688,133.2633,-240.2661,-196.9188,30.6,71077.0,,,,,,,
63.56,,,,,,,,,-17.73,-3.818,-6.684,4.391,-4.631,2787.96,0.0
63.565,-0.0713,0.2559,0.4663,135.084,-243.4874,-200.5602,30.5,71068.0,,,,,,,
63.57,,,,,,,,,-17.775,-3.726,-6.898,4.301,-4.474,2787.96,0.0
63.575,-0.0952,0.2578,0.439,136.4146,-246.5686,-203.0812,30.6,71091.0,,,,,,,
63.58,,,,,,,,,-17.816,-3.63,-7.109,4.205,-4.31,2787.96,0.0
63.585,-0.1025,0.2671,0.4199,137.1148,-249.7899,-204.1317,30.5,71093.0,,,,,,,
63.59,,,,,,,,,-17.869,-3.531,-7.316,4.104,-4.141,2787.18,0.0
63.595,-0.1182,0.2891,0.4092,137.0448,-253.2913,-204.6218,30.5,71095.0,,,,,,,
63.6,,,,,,,,,-17.921,-3.426,-7.518,4.0,-3.965,2786.96,0.0
63.605,-0.1338,0.3013,0.3901,136.2045,-257.1429,-205.4622,30.6,71088.0,,,,,,,
63.61,,,,,,,,,-17.969,-3.317,-7.715,3.892,-3.783,2786.96,0.0
63.615,-0.1509,0.3105,0.3682,134.5238,-261.6947,-206.2325,30.6,71090.0,,,,,,,
63.62,,,,,,,,,-18.007,-3.205,-7.905,3.782,-3.595,2787.18,0.0
63.625,-0.165,0.335,0.3545,131.3725,-266.9468,-207.0728,30.6,71090.0,,,,,,,
63.63,,,,,,,,,-18.04,-3.09,-8.089,3.669,-3.399,2787.18,0.0
63.635,-0.1816,0.3398,0.3354,127.0308,-273.1092,-207.6331,30.5,71089.0,,,,,,,
63.64,,,,,,,,,-18.067,-2.972,-8.265,3.554,-3.195,2787.29,0.0
63.645,-0.188,0.334,0.3188,121.9188,-279.902,-207.6331,30.5,71094.0,,,,,,,
63.65,,,,,,,,,-18.089,-2.852,-8.434,3.438,-2.981,2787.29,0.0
63.655,-0.2061,0.3701,0.3271,116.3165,-287.1849,-207.0028,30.5,71102.0,,,,,,,
63.66,,,,,,,,,-18.107,-2.732,-8.595,3.321,-2.758,2787.29,0.0
63.665,-0.2266,0.3774,0.3223,110.6443,-294.958,-205.6022,30.5,71095.0,,,,,,,
63.67,,,,,,,,,-18.123,-2.61,-8.748,3.205,-2.525,2787.18,0.0
63.675,-0.2202,0.355,0.3052,104.972,-302.9412,-203.5014,30.5,71095.0,,,,,,,
63.68,,,,,,,,,-18.139,-2.488,-8.89,3.089,-2.283,2786.96,0.0
63.685,-0.2217,0.3711,0.2954,99.0196,-311.2045,-200.9804,30.5,71097.0,,,,,,,
63.69,,,,,,,,,-18.154,-2.364,-9.023,2.975,-2.03,2786.85,0.0
63.695,-0.2388,0.4023,0.3047,92.9972,-320.028,-198.1793,30.5,71082.0,,,,,,,
63.7,,,,,,,,,-18.164,-2.241,-9.146,2.862,-1.768,2786.85,0.0
63.705,-0.2554,0.436,0.2866,87.3249,-329.6218,-194.4678,30.5,71092.0,,,,,,,
63.71,,,,,,,,,-18.171,-2.116,-9.258,2.75,-1.496,2786.85,0.0
63.715,-0.2627,0.4521,0.2817,76.7507,-350.6303,-185.1541,30.5,71089.0,,,,,,,
63.72,,,,,,,,,-18.173,-1.991,-9.358,2.641,-1.213,2786.85,0.0
63.725,-0.2729,0.4663,0.2729,71.4286,-361.9748,-180.042,30.5,71098.0,,,,,,,
63.73,,,,,,,,,-18.172,-1.867,-9.445,2.541,-0.912,2786.85,0.0
63.735,-0.3042,0.4971,0.2852,66.1064,-373.8796,-174.5098,30.5,71088.0,,,,,,,
63.74,,,,,,,,,-18.169,-1.742,-9.519,2.444,-0.599,2786.74,0.0
63.745,-0.3291,0.5361,0.2949,61.1345,-386.4846,-168.1373,30.6,71091.0,,,,,,,
63.75,,,,,,,,,-18.162,-1.615,-9.58,2.351,-0.276,2786.74,0.0
63.755,-0.3452,0.5527,0.2964,56.6527,-399.5798,-161.0644,30.5,71075.0,,,,,,,
63.76,,,,,,,,,-18.144,-1.489,-9.626,2.261,0.058,2787.07,0.0
63.765,-0.3359,0.5186,0.2773,52.451,-412.465,-153.7115,30.5,71108.0,,,,,,,
63.77,,,,,,,,,-18.121,-1.361,-9.656,2.177,0.403,2787.18,0.0
63.775,-0.3267,0.502,0.2627,48.2493,-424.7199,-146.7087,30.5,71084.0,,,,,,,
63.78,,,,,,,,,-18.094,-1.233,-9.669,2.096,0.759,2787.18,0.0
63.785,-0.3394,0.5347,0.2729,44.1176,-436.8347,-139.916,30.5,71103.0,,,,,,,
63.79,,,,,,,,,-18.06,-1.104,-9.666,2.02,1.124,2787.4,0.0
63.795,-0.3315,0.5303,0.269,40.4062,-449.0896,-132.9832,30.5,71098.0,,,,,,,
63.8,,,,,,,,,-18.026,-0.976,-9.644,1.946,1.497,2787.18,0.0
63.805,-0.335,0.5669,0.271,37.0448,-461.4146,-126.3305,30.5,71109.0,,,,,,,
63.81,,,,,,,,,-17.99,-0.848,-9.603,1.876,1.878,2787.18,0.0
63.815,-0.332,0.5776,0.27,34.1036,-473.8095,-119.7479,30.5,71108.0,,,,,,,
63.82,,,,,,,,,-17.967,-0.72,-9.543,1.808,2.266,2786.41,0.0
63.825,-0.3135,0.561,0.2627,31.5126,-485.4342,-113.4454,30.5,71096.0,,,,,,,
63.83,,,,,,,,,-17.941,-0.594,-9.461,1.743,2.661,2786.41,0.0
63.835,-0.3022,0.561,0.2603,29.2017,-495.7983,-107.7731,30.5,71126.0,,,,,,,
63.84,,,,,,,,,-17.911,-0.467,-9.358,1.68,3.06,2786.41,0.0
