ts,Ax,Ay,Az,Gx,Gy,Gz,T,P,velocity,q0_estimated,q1_estimated,q2_estimated,q3_estimated,filtered_altitude_AGL,filtered_acceleration,latitude,longitude,satellites
33.185,-0.0801,-0.4497,0.1172,-18.9076,301.1905,63.5154,36.9,70775.0,,,,,,,,,,
33.19,,,,,,,,,-28.361,-9.007,1.457,-3.983,-0.934,2824.86,0.0,,,
33.195,0.1953,-0.4648,0.209,-18.5574,298.8095,57.423,36.9,70752.0,,,,,,,,,,
33.2,,,,,,,,,-28.36,-8.892,1.474,-4.224,-0.951,2824.63,0.0,,,
33.205,0.0029,-0.4463,0.0947,-24.0896,299.0896,63.6555,36.9,70769.0,,,,,,,,,,
33.21,,,,,,,,,-28.355,-8.772,1.491,-4.46,-0.963,2824.52,0.0,,,
33.215,-0.0127,-0.521,-0.0244,-26.5406,297.9692,55.8824,36.9,70765.0,,,,,,,,,,
33.22,,,,,,,,,-28.375,-8.644,1.51,-4.693,-0.982,2823.08,0.0,,,
33.225,-0.1187,-0.4839,-0.0449,-36.6246,296.9188,56.0924,36.9,70747.0,,,,,,,,,,
33.23,,,,,,,,,-28.388,-8.511,1.532,-4.92,-0.995,2823.08,0.0,,,
33.235,-0.0679,-0.4482,0.0049,-41.0364,296.5686,56.5126,36.9,70756.0,,,,,,,,,,
33.24,,,,,,,,,-28.395,-8.371,1.56,-5.143,-1.012,2823.08,0.0,,,
33.245,-0.0391,-0.4678,0.0239,-44.2577,296.3585,58.5434,36.9,70752.0,,,,,,,,,,
33.25,,,,,,,,,-28.396,-8.225,1.59,-5.361,-1.03,2823.08,0.0,,,
33.255,0.0249,-0.4443,0.022,-46.9888,296.7787,57.3529,36.9,70777.0,,,,,,,,,,
33.26,,,,,,,,,-28.369,-8.072,1.621,-5.576,-1.051,2824.08,0.0,,,
33.265,0.0342,-0.4858,0.0083,-47.0588,297.1989,53.8515,36.9,70774.0,,,,,,,,,,
33.27,,,,,,,,,-28.359,-7.913,1.653,-5.786,-1.072,2823.08,0.0,,,
33.275,0.0586,-0.4551,-0.0566,-46.6387,300.5602,49.6499,36.9,70789.0,,,,,,,,,,
33.28,,,,,,,,,-28.342,-7.749,1.685,-5.992,-1.089,2823.08,0.0,,,
33.285,-0.376,-0.3989,-0.5933,-48.0392,306.7927,44.5378,36.9,70777.0,,,,,,,,,,
33.29,,,,,,,,,-28.319,-7.578,1.719,-6.196,-1.102,2823.08,0.0,,,
33.295,-0.6987,-0.4585,-0.5391,-52.591,312.1148,44.2577,36.9,70761.0,,,,,,,,,,
33.3,,,,,,,,,-28.301,-7.398,1.755,-6.398,-1.111,2822.63,0.0,,,
33.305,0.1216,-0.3438,0.1421,-54.7619,316.6667,34.5238,36.9,70760.0,,,,,,,,,,
33.31,,,,,,,,,-28.267,-7.209,1.794,-6.598,-1.12,2823.08,0.0,,,
33.315,0.002,-0.311,0.2124,-49.1597,311.9048,37.6751,36.9,70815.0,,,,,,,,,,
33.32,,,,,,,,,-28.219,-7.012,1.839,-6.794,-1.123,2823.52,0.0,,,
33.325,-0.0034,-0.5137,-0.187,-38.5854,306.5126,28.7115,36.8,70759.0,,,,,,,,,,
33.33,,,,,,,,,-28.196,-6.814,1.877,-6.984,-1.125,2822.07,0.0,,,
33.335,-0.1079,-0.5229,-0.9663,-37.1849,298.6695,28.4314,36.8,70821.0,,,,,,,,,,
33.34,,,,,,,,,-28.168,-6.616,1.912,-7.164,-1.114,2822.07,0.0,,,
33.345,0.167,-0.5474,-0.854,-38.7955,287.1148,25.7003,36.9,70805.0,,,,,,,,,,
33.35,,,,,,,,,-28.141,-6.418,1.944,-7.334,-1.104,2821.74,0.0,,,
33.355,0.0635,-0.4937,-0.3501,-34.8739,275.3501,26.8908,36.9,70794.0,,,,,,,,,,
33.36,,,,,,,,,-28.109,-6.224,1.976,-7.493,-1.093,2821.74,0.0,,,
33.365,0.0703,-0.4419,-0.1006,-25.7703,264.5658,25.7703,36.9,70779.0,,,,,,,,,,
33.37,,,,,,,,,-28.101,-6.034,2.003,-7.641,-1.083,2820.4,0.0,,,
33.375,0.2168,-0.4502,-0.2896,-15.8964,256.3025,25.9804,36.9,70792.0,,,,,,,,,,
33.38,,,,,,,,,-28.062,-5.849,2.024,-7.78,-1.067,2821.52,0.0,,,
33.385,0.3379,-0.4473,-0.7373,-9.2437,244.3978,27.381,36.8,70798.0,,,,,,,,,,
33.39,,,,,,,,,-28.049,-5.669,2.038,-7.912,-1.045,2820.07,0.0,,,
33.395,0.126,-0.4404,-0.7778,-6.3725,230.042,28.3613,36.9,70801.0,,,,,,,,,,
33.4,,,,,,,,,-28.036,-5.495,2.046,-8.035,-1.021,2819.85,0.0,,,
33.405,-0.0142,-0.439,-0.4229,-3.6415,221.3585,29.5518,36.9,70803.0,,,,,,,,,,
33.41,,,,,,,,,-28.026,-5.33,2.049,-8.148,-0.997,2819.4,0.0,,,
33.415,-0.04,-0.4243,-0.2227,2.591,218.4174,32.423,36.9,70808.0,,,,,,,,,,
33.42,,,,,,,,,-28.01,-5.168,2.049,-8.254,-0.974,2819.4,0.0,,,
33.425,0.042,-0.3276,-0.2798,7.493,218.5574,32.8431,36.9,70813.0,,,,,,,,,,
33.43,,,,,,,,,-27.996,-5.008,2.043,-8.356,-0.947,2819.07,0.0,,,
33.435,0.0264,-0.335,-0.2759,10.2241,218.6975,32.563,36.9,70805.0,,,,,,,,,,
33.44,,,,,,,,,-27.976,-4.847,2.033,-8.457,-0.917,2819.07,0.0,,,
33.445,-0.0264,-0.3711,-0.2852,11.6246,221.0784,31.2325,36.9,70836.0,,,,,,,,,,
33.45,,,,,,,,,-27.951,-4.685,2.022,-8.554,-0.884,2819.07,0.0,,,
33.455,-0.0601,-0.4043,-0.2598,12.2549,225.9804,29.6919,36.9,70816.0,,,,,,,,,,
33.46,,,,,,,,,-27.925,-4.519,2.011,-8.649,-0.848,2818.85,0.0,,,
33.465,-0.1357,-0.4185,-0.2046,12.1849,232.3529,30.3922,36.9,70817.0,,,,,,,,,,
33.47,,,,,,,,,-27.898,-4.348,2.0,-8.742,-0.811,2818.62,0.0,,,
33.475,-0.0796,-0.4233,-0.1206,13.7955,235.9244,31.0224,36.9,70847.0,,,,,,,,,,
33.48,,,,,,,,,-27.873,-4.17,1.989,-8.834,-0.772,2818.29,0.0,,,
33.485,-0.0024,-0.3877,-0.167,16.7367,235.2241,35.014,36.9,70830.0,,,,,,,,,,
33.49,,,,,,,,,-27.854,-3.988,1.976,-8.924,-0.731,2817.73,0.0,,,
33.495,0.2739,-0.4053,-0.3745,19.0476,228.9216,35.014,36.9,70849.0,,,,,,,,,,
33.5,,,,,,,,,-27.837,-3.805,1.957,-9.011,-0.69,2817.4,0.0,,,
33.505,0.3936,-0.4082,-0.3857,20.5882,220.7983,31.7927,36.9,70831.0,,,,,,,,,,
33.51,,,,,,,,,-27.817,-3.626,1.937,-9.092,-0.647,2817.29,0.0,,,
33.515,0.0322,-0.377,-0.2476,20.3782,214.0756,36.2045,36.9,70849.0,,,,,,,,,,
33.52,,,,,,,,,-27.822,-3.452,1.918,-9.167,-0.603,2815.84,0.0,,,
33.525,0.0039,-0.3462,-0.1704,22.619,209.2437,37.1148,36.9,70885.0,,,,,,,,,,
33.53,,,,,,,,,-27.823,-3.282,1.894,-9.236,-0.561,2815.73,0.0,,,
33.535,0.1304,-0.3462,-0.1924,24.3697,206.3725,40.4062,36.9,70837.0,,,,,,,,,,
33.54,,,,,,,,,-27.831,-3.115,1.868,-9.302,-0.519,2815.17,0.0,,,
33.545,0.0889,-0.4204,-0.2407,26.8207,210.1541,42.7171,36.9,70820.0,,,,,,,,,,
33.55,,,,,,,,,-27.835,-2.95,1.837,-9.364,-0.476,2815.06,0.0,,,
33.555,0.0557,-0.4136,-0.2334,25.7703,209.0336,43.9076,36.9,70863.0,,,,,,,,,,
33.56,,,,,,,,,-27.832,-2.781,1.804,-9.424,-0.431,2815.06,0.0,,,
33.565,0.0737,-0.3892,-0.1328,24.0896,206.0224,45.9384,36.9,70865.0,,,,,,,,,,
33.57,,,,,,,,,-27.848,-2.611,1.77,-9.481,-0.387,2813.95,0.0,39.38252258300781,-8.285490036010742,10.0
33.575,0.0815,-0.3804,-0.0234,24.2997,203.8515,47.1289,36.9,70852.0,,,,,,,,,,
33.58,,,,,,,,,-27.862,-2.443,1.733,-9.534,-0.346,2813.73,0.0,,,
33.585,0.0894,-0.3926,-0.0483,24.6499,202.9412,48.1793,36.9,70850.0,,,,,,,,,,
33.59,,,,,,,,,-27.87,-2.276,1.695,-9.583,-0.305,2813.73,0.0,,,
33.595,0.1475,-0.4458,-0.0825,23.6695,203.2913,49.8599,36.9,70866.0,,,,,,,,,,
33.6,,,,,,,,,-27.874,-2.108,1.655,-9.63,-0.263,2813.62,0.0,,,
33.605,0.1968,-0.4111,-0.0981,20.6583,203.4314,52.591,36.9,70874.0,,,,,,,,,,
33.61,,,,,,,,,-27.877,-1.94,1.614,-9.673,-0.223,2813.4,0.0,,,
33.615,0.2451,-0.437,-0.0264,17.1569,201.7507,56.5126,36.9,70877.0,,,,,,,,,,
33.62,,,,,,,,,-27.9,-1.77,1.57,-9.714,-0.186,2812.17,0.0,,,
33.625,0.3716,-0.438,0.0981,14.7759,199.0896,58.6835,36.9,70846.0,,,,,,,,,,
33.63,,,,,,,,,-27.916,-1.601,1.523,-9.751,-0.152,2812.17,0.0,,,
33.635,0.3003,-0.4282,0.0742,15.4062,197.619,63.0252,36.9,70880.0,,,,,,,,,,
33.64,,,,,,,,,-27.926,-1.433,1.473,-9.785,-0.121,2812.17,0.0,,,
33.645,0.2568,-0.4565,-0.1338,17.437,199.0896,66.1064,36.9,70880.0,,,,,,,,,,
33.65,,,,,,,,,-27.935,-1.266,1.42,-9.816,-0.09,2811.95,0.0,,,
33.655,0.2305,-0.4648,-0.355,14.6359,202.7311,69.7479,36.9,70885.0,,,,,,,,,,
33.66,,,,,,,,,-27.94,-1.097,1.363,-9.845,-0.058,2811.84,0.0,,,
33.665,0.165,-0.4702,-0.2295,10.014,206.3725,75.3501,36.9,70895.0,,,,,,,,,,
33.67,,,,,,,,,-27.958,-0.925,1.303,-9.871,-0.028,2810.95,0.0,,,
33.675,0.2231,-0.4111,-0.1187,9.0336,213.5854,79.4118,36.9,70895.0,,,,,,,,,,
33.68,,,,,,,,,-27.977,-0.748,1.238,-9.894,-0.001,2810.61,0.0,,,
33.685,0.1929,-0.4409,-0.0781,10.1541,218.6275,81.7927,36.9,70912.0,,,,,,,,,,
33.69,,,,,,,,,-27.996,-0.565,1.169,-9.915,0.023,2810.28,0.0,,,
33.695,0.126,-0.4468,-0.0952,10.4342,221.9188,83.6835,36.9,70887.0,,,,,,,,,,
33.7,,,,,,,,,-28.009,-0.377,1.097,-9.932,0.051,2810.28,0.0,,,
33.705,0.0586,-0.4404,-0.2056,10.3641,225.9104,85.084,36.9,70901.0,,,,,,,,,,
33.71,,,,,,,,,-28.028,-0.187,1.023,-9.945,0.078,2809.73,0.0,,,
33.715,0.0347,-0.4604,-0.2632,7.9132,230.112,87.0448,36.9,70918.0,,,,,,,,,,
33.72,,,,,,,,,-28.045,0.006,0.948,-9.954,0.106,2809.5,0.0,,,
33.725,-0.0117,-0.4404,-0.1714,3.6415,232.6331,87.6751,36.9,70901.0,,,,,,,,,,
33.73,,,,,,,,,-28.075,0.204,0.87,-9.959,0.132,2808.61,0.0,,,
33.735,-0.0117,-0.3887,0.0039,0.0,233.8235,87.3249,36.9,70923.0,,,,,,,,,,
33.74,,,,,,,,,-28.098,0.405,0.792,-9.959,0.155,2808.61,0.0,,,
33.745,-0.0239,-0.3828,0.0645,-1.0504,234.8039,88.6555,36.9,70913.0,,,,,,,,,,
33.75,,,,,,,,,-28.129,0.606,0.713,-9.954,0.174,2807.95,0.0,,,
33.755,0.0234,-0.3813,0.0474,-2.3109,234.8039,89.1457,36.9,70914.0,,,,,,,,,,
33.76,,,,,,,,,-28.154,0.808,0.633,-9.945,0.193,2807.95,0.0,,,
33.765,0.0386,-0.4746,-0.0083,-3.9216,235.084,91.4566,36.9,70947.0,,,,,,,,,,
33.77,,,,,,,,,-28.198,1.01,0.551,-9.931,0.21,2806.72,0.0,39.38252258300781,-8.285490036010742,7.0
33.775,0.1206,-0.5225,-0.1104,-6.7227,234.5938,91.6667,36.9,70917.0,,,,,,,,,,
33.78,,,,,,,,,-28.237,1.211,0.468,-9.912,0.226,2806.61,0.0,,,
33.785,0.126,-0.4512,-0.1758,-9.1036,236.2045,90.3361,36.9,70934.0,,,,,,,,,,
33.79,,,,,,,,,-28.272,1.412,0.383,-9.889,0.239,2806.5,0.0,,,
33.795,0.0049,-0.4033,-0.2402,-12.1849,238.8655,90.5462,36.9,70914.0,,,,,,,,,,
33.8,,,,,,,,,-28.307,1.613,0.3,-9.861,0.251,2806.17,0.0,,,
33.805,-0.0234,-0.4131,-0.1455,-15.3361,240.9664,89.1457,36.9,70921.0,,,,,,,,,,
33.81,,,,,,,,,-28.336,1.816,0.215,-9.827,0.259,2806.17,0.0,,,
33.815,-0.0781,-0.4009,-0.0649,-17.6471,243.4874,89.5658,36.9,70893.0,,,,,,,,,,
33.82,,,,,,,,,-28.358,2.02,0.131,-9.789,0.265,2806.17,0.0,,,
33.825,-0.0659,-0.3887,-0.0522,-17.577,246.0784,90.8263,36.9,71148.0,,,,,,,,,,
33.83,,,,,,,,,-28.373,2.225,0.046,-9.745,0.268,2806.17,0.0,,,
33.835,-0.0601,-0.3843,-0.1772,-18.7675,250.07,93.2773,36.9,70928.0,,,,,,,,,,
33.84,,,,,,,,,-28.382,2.432,-0.039,-9.695,0.272,2806.17,0.0,,,
33.845,-0.0161,-0.4209,-0.2324,-20.2381,253.2213,91.8067,36.9,70921.0,,,,,,,,,,
33.85,,,,,,,,,-28.394,2.64,-0.127,-9.64,0.275,2805.73,0.0,,,
33.855,-0.0049,-0.4478,-0.2129,-23.3894,256.2325,89.6359,36.8,70948.0,,,,,,,,,,
33.86,,,,,,,,,-28.4,2.849,-0.215,-9.578,0.276,2805.73,0.0,,,
33.865,-0.0415,-0.4795,-0.1357,-25.3501,259.6639,86.5546,36.9,70907.0,,,,,,,,,,
33.87,,,,,,,,,-28.399,3.059,-0.301,-9.511,0.274,2805.73,0.0,,,
33.875,-0.5195,-0.4956,-0.231,-28.8515,269.1176,85.2941,36.9,70925.0,,,,,,,,,,
33.88,,,,,,,,,-28.393,3.271,-0.385,-9.438,0.27,2805.73,0.0,,,
33.885,-0.1641,-0.5005,-0.0317,-32.6331,273.2493,79.4818,36.9,70933.0,,,,,,,,,,
33.89,,,,,,,,,-28.38,3.488,-0.47,-9.356,0.261,2805.73,0.0,,,
33.895,-0.103,-0.4976,0.1074,-35.7143,275.7703,80.3922,36.9,70934.0,,,,,,,,,,
33.9,,,,,,,,,-28.372,3.706,-0.55,-9.267,0.247,2805.28,0.0,,,
33.905,-0.0405,-0.4946,0.0806,-38.3053,276.4706,75.7703,36.9,70937.0,,,,,,,,,,
33.91,,,,,,,,,-28.364,3.924,-0.632,-9.172,0.231,2804.95,0.0,,,
33.915,-0.043,-0.4717,-0.0166,-39.986,275.3501,73.1092,36.9,70939.0,,,,,,,,,,
33.92,,,,,,,,,-28.363,4.14,-0.711,-9.072,0.211,2804.39,0.0,,,
33.925,-0.0576,-0.4927,-0.1592,-43.1373,272.1989,70.028,36.9,70961.0,,,,,,,,,,
33.93,,,,,,,,,-28.355,4.353,-0.787,-8.966,0.189,2804.39,0.0,,,
33.935,-0.1147,-0.4702,-0.2085,-47.3389,271.0084,67.7171,36.9,70965.0,,,,,,,,,,
33.94,,,,,,,,,-28.344,4.56,-0.862,-8.856,0.163,2804.28,0.0,,,
33.945,-0.2612,-0.4287,-0.2891,-47.9692,271.4986,66.2465,36.9,70943.0,,,,,,,,,,
33.95,,,,,,,,,-28.334,4.763,-0.937,-8.741,0.133,2803.95,0.0,,,
33.955,-0.1826,-0.4331,-0.3013,-49.4398,275.2801,62.2549,36.9,70944.0,,,,,,,,,,
33.96,,,,,,,,,-28.319,4.963,-1.01,-8.621,0.102,2803.95,0.0,,,
33.965,-0.0659,-0.436,-0.1162,-52.9412,278.6415,58.6835,36.8,70986.0,,,,,,,,,,
33.97,,,,,,,,,-28.302,5.164,-1.08,-8.494,0.067,2803.73,0.0,39.38252258300781,-8.285490036010742,9.0
33.975,-0.0913,-0.4233,0.0625,-54.2017,279.972,55.112,36.9,70947.0,,,,,,,,,,
33.98,,,,,,,,,-28.289,5.363,-1.148,-8.361,0.028,2803.28,0.0,,,
33.985,-0.2324,-0.3872,-0.1006,-51.9608,278.9916,52.8711,36.9,70940.0,,,,,,,,,,
33.99,,,,,,,,,-28.273,5.559,-1.213,-8.222,-0.012,2803.17,0.0,,,
33.995,-0.1968,-0.4067,-0.3428,-50.8403,277.451,51.2605,36.9,70972.0,,,,,,,,,,
34.0,,,,,,,,,-28.251,5.752,-1.275,-8.079,-0.054,2803.17,0.0,,,
34.005,0.0303,-0.3848,-0.3477,-54.4818,276.5406,47.0588,36.9,70965.0,,,,,,,,,,
34.01,,,,,,,,,-28.23,5.94,-1.335,-7.932,-0.095,2802.84,0.0,,,
34.015,-0.0015,-0.4165,-0.1562,-57.3529,274.7199,43.9076,36.9,70982.0,,,,,,,,,,
34.02,,,,,,,,,-28.237,6.123,-1.393,-7.78,-0.14,2801.28,0.0,,,
34.025,-0.0337,-0.3843,-0.0708,-56.5126,271.2885,38.0952,36.9,70950.0,,,,,,,,,,
34.03,,,,,,,,,-28.248,6.301,-1.449,-7.625,-0.189,2800.84,0.0,,,
34.035,-0.1113,-0.3716,-0.1255,-55.3922,267.507,35.4342,36.9,70976.0,,,,,,,,,,
34.04,,,,,,,,,-28.216,6.473,-1.5,-7.469,-0.24,2802.5,0.0,,,
34.045,-0.1436,-0.3916,-0.209,-54.6919,262.9552,35.9944,36.9,70969.0,,,,,,,,,,
34.05,,,,,,,,,-28.215,6.638,-1.548,-7.31,-0.291,2800.84,0.0,,,
34.055,0.0059,-0.3896,-0.2559,-54.4818,258.6134,34.3838,36.9,71003.0,,,,,,,,,,
34.06,,,,,,,,,-28.218,6.797,-1.595,-7.15,-0.34,2800.39,0.0,,,
34.065,0.0874,-0.3843,-0.2847,-54.7619,253.9216,32.3529,36.9,70978.0,,,,,,,,,,
34.07,,,,,,,,,-28.214,6.95,-1.64,-6.988,-0.39,2800.39,0.0,,,
34.075,0.1587,-0.3809,-0.2471,-54.1317,248.1092,28.7815,36.9,70996.0,,,,,,,,,,
34.08,,,,,,,,,-28.211,7.096,-1.684,-6.826,-0.44,2800.06,0.0,,,
34.085,0.0659,-0.3833,-0.2012,-51.8207,242.3669,26.8207,36.9,70978.0,,,,,,,,,,
34.09,,,,,,,,,-28.212,7.235,-1.724,-6.665,-0.491,2799.61,0.0,,,
34.095,0.0742,-0.3862,-0.3188,-46.9888,235.9244,25.9104,36.9,71015.0,,,,,,,,,,
34.1,,,,,,,,,-28.212,7.367,-1.761,-6.505,-0.54,2799.39,0.0,,,
34.105,0.2163,-0.3608,-0.582,-42.8571,228.0812,25.4902,36.9,71004.0,,,,,,,,,,
34.11,,,,,,,,,-28.206,7.493,-1.794,-6.346,-0.587,2799.39,0.0,,,
34.115,0.1431,-0.3232,-0.665,-40.4762,221.4286,25.0,36.9,71001.0,,,,,,,,,,
34.12,,,,,,,,,-28.194,7.612,-1.824,-6.19,-0.629,2799.39,0.0,,,
34.125,-0.0088,-0.3276,-0.4478,-37.7451,218.2773,22.6891,36.9,70978.0,,,,,,,,,,
34.13,,,,,,,,,-28.218,7.725,-1.852,-6.036,-0.67,2797.39,0.0,,,
34.135,-0.1118,-0.3389,-0.3105,-33.2633,220.4482,22.3389,36.9,70979.0,,,,,,,,,,
34.14,,,,,,,,,-28.237,7.834,-1.876,-5.882,-0.71,2797.39,0.0,,,
34.145,-0.0513,-0.3521,-0.3203,-28.2213,224.8599,22.6891,36.8,70994.0,,,,,,,,,,
34.15,,,,,,,,,-28.248,7.941,-1.895,-5.725,-0.747,2797.39,0.0,,,
34.155,0.0044,-0.4004,-0.3872,-24.1597,228.8515,23.3894,36.9,71009.0,,,,,,,,,,
34.16,,,,,,,,,-28.249,8.048,-1.911,-5.563,-0.783,2797.62,0.0,,,
34.165,0.1221,-0.415,-0.4229,-22.0588,230.9524,20.8683,36.9,71020.0,,,,,,,,,,
34.17,,,,,,,,,-28.248,8.155,-1.923,-5.396,-0.816,2797.39,0.0,,,
34.175,0.0864,-0.4258,-0.3325,-20.7283,231.1625,18.4174,36.9,71012.0,,,,,,,,,,
34.18,,,,,,,,,-28.254,8.26,-1.931,-5.226,-0.851,2796.84,0.0,,,
34.185,0.0269,-0.4229,-0.2251,-18.6275,229.4818,17.0168,36.8,71021.0,,,,,,,,,,
34.19,,,,,,,,,-28.26,8.361,-1.937,-5.054,-0.886,2796.51,0.0,,,
34.195,0.0288,-0.4043,-0.187,-17.0868,225.5602,17.7171,36.9,71020.0,,,,,,,,,,
34.2,,,,,,,,,-28.26,8.458,-1.939,-4.882,-0.92,2796.51,0.0,,,
34.205,0.1479,-0.3667,-0.1685,-14.916,215.2661,16.2465,36.9,71030.0,,,,,,,,,,
34.21,,,,,,,,,-28.266,8.551,-1.941,-4.71,-0.953,2795.95,0.0,,,
34.215,0.2524,-0.3613,-0.2163,-13.0952,204.2017,16.2465,36.9,71055.0,,,,,,,,,,
34.22,,,,,,,,,-28.273,8.637,-1.94,-4.545,-0.983,2795.62,0.0,,,
34.225,0.5171,-0.3315,-0.2671,-14.1457,192.0868,18.4874,36.9,71017.0,,,,,,,,,,
34.23,,,,,,,,,-28.292,8.715,-1.938,-4.387,-1.01,2794.73,0.0,,,
34.235,0.3965,-0.3389,-0.1724,-12.395,180.112,20.9384,36.9,71029.0,,,,,,,,,,
34.24,,,,,,,,,-28.306,8.787,-1.939,-4.237,-1.034,2794.73,0.0,,,
34.245,0.1572,-0.3389,-0.2139,-7.7731,171.8487,20.8683,36.9,71021.0,,,,,,,,,,
34.25,,,,,,,,,-28.313,8.852,-1.939,-4.094,-1.053,2794.73,0.0,,,
34.255,0.1562,-0.3237,-0.4146,-6.7227,166.1064,24.1597,36.9,71017.0,,,,,,,,,,
34.26,,,,,,,,,-28.316,8.913,-1.936,-3.957,-1.069,2794.62,0.0,,,
34.265,0.3057,-0.3555,-0.4224,-5.1821,160.7843,25.07,36.9,71026.0,,,,,,,,,,
34.27,,,,,,,,,-28.312,8.97,-1.934,-3.823,-1.081,2794.62,0.0,,,
34.275,0.2725,-0.3696,-0.3374,-3.7815,158.6835,27.7311,36.9,71040.0,,,,,,,,,,
34.28,,,,,,,,,-28.303,9.024,-1.931,-3.692,-1.09,2794.62,0.0,,,
34.285,0.1436,-0.3726,-0.2705,-1.2605,159.944,28.9216,36.9,71034.0,,,,,,,,,,
34.29,,,,,,,,,-28.3,9.076,-1.927,-3.563,-1.096,2794.07,0.0,,,
34.295,0.1665,-0.3813,-0.2544,0.7003,161.2045,30.6723,36.9,71022.0,,,,,,,,,,
34.3,,,,,,,,,-28.298,9.127,-1.921,-3.431,-1.101,2793.73,0.0,,,
34.305,0.2241,-0.3828,-0.2368,1.1905,159.944,32.423,36.9,71037.0,,,,,,,,,,
34.31,,,,,,,,,-28.283,9.178,-1.914,-3.298,-1.103,2794.07,0.0,,,
34.315,0.2227,-0.3608,-0.1616,1.0504,156.3025,34.0336,36.9,71049.0,,,,,,,,,,
34.32,,,,,,,,,-28.262,9.226,-1.907,-3.164,-1.104,2794.07,0.0,,,
34.325,0.2168,-0.3193,-0.0669,0.9804,154.0616,35.2941,36.9,71032.0,,,,,,,,,,
34.33,,,,,,,,,-28.243,9.272,-1.9,-3.033,-1.102,2793.73,0.0,,,
34.335,0.2207,-0.3911,-0.1406,3.5014,154.2717,36.7647,36.9,71027.0,,,,,,,,,,
34.34,,,,,,,,,-28.225,9.315,-1.893,-2.903,-1.099,2793.4,0.0,,,
34.345,0.4443,-0.4224,-0.2422,3.2913,152.521,39.986,36.9,71065.0,,,,,,,,,,
34.35,,,,,,,,,-28.201,9.357,-1.884,-2.772,-1.094,2793.4,0.0,,,
34.355,0.5415,-0.3696,-0.1738,-0.2801,147.7591,43.9776,36.9,71070.0,,,,,,,,,,
34.36,,,,,,,,,-28.177,9.397,-1.876,-2.641,-1.085,2793.18,0.0,,,
34.365,0.2847,-0.3901,0.002,0.8403,143.7675,49.0196,36.9,71073.0,,,,,,,,,,
34.37,,,,,,,,,-28.154,9.435,-1.872,-2.513,-1.074,2792.84,0.0,39.38238525390625,-8.285161972045898,6.0
34.375,0.4194,-0.3765,-0.2231,5.3221,142.9272,52.8011,36.9,71051.0,,,,,,,,,,
34.38,,,,,,,,,-28.126,9.47,-1.868,-2.387,-1.057,2792.84,0.0,,,
34.385,0.5156,-0.3433,-0.4453,5.6022,142.9972,56.0224,36.8,71082.0,,,,,,,,,,
34.39,,,,,,,,,-28.12,9.504,-1.861,-2.261,-1.036,2791.51,0.0,,,
34.395,0.2568,-0.3379,-0.2827,3.5714,143.1373,62.8852,36.8,71090.0,,,,,,,,,,
34.4,,,,,,,,,-28.114,9.538,-1.855,-2.134,-1.011,2791.29,0.0,,,
34.405,0.1992,-0.3193,-0.1221,3.2913,146.1485,66.4566,36.9,71078.0,,,,,,,,,,
34.41,,,,,,,,,-28.135,9.57,-1.85,-2.006,-0.982,2789.74,0.0,,,
34.415,0.313,-0.3223,-0.1113,6.6527,154.2017,68.7675,36.9,71087.0,,,,,,,,,,
34.42,,,,,,,,,-28.161,9.6,-1.846,-1.873,-0.949,2789.18,0.0,,,
34.425,0.2349,-0.3789,-0.2803,8.8235,165.3361,71.0784,36.8,71057.0,,,,,,,,,,
34.43,,,,,,,,,-28.189,9.631,-1.839,-1.734,-0.916,2788.85,0.0,,,
34.435,0.1313,-0.3818,-0.3179,8.3333,174.7899,72.1989,36.8,71097.0,,,,,,,,,,
34.44,,,,,,,,,-28.209,9.662,-1.829,-1.585,-0.881,2788.85,0.0,,,
34.445,0.0322,-0.4072,-0.2642,5.7423,184.8739,75.9104,36.9,71123.0,,,,,,,,,,
34.45,,,,,,,,,-28.235,9.692,-1.818,-1.427,-0.847,2788.29,0.0,,,
34.455,0.1445,-0.3999,-0.1777,6.6527,196.1485,76.7507,36.9,71106.0,,,,,,,,,,
34.46,,,,,,,,,-28.264,9.72,-1.808,-1.259,-0.812,2787.85,0.0,,,
34.465,0.1387,-0.3413,-0.2144,6.0924,207.7731,77.6611,36.9,71124.0,,,,,,,,,,
34.47,,,,,,,,,-28.298,9.746,-1.796,-1.081,-0.777,2787.3,0.0,,,
34.475,0.0591,-0.3623,-0.1128,4.5518,214.3557,78.5014,36.9,71068.0,,,,,,,,,,
34.48,,,,,,,,,-28.332,9.77,-1.784,-0.893,-0.743,2786.97,0.0,,,
34.485,0.1177,-0.3755,-0.062,2.7311,218.9076,80.5322,36.9,71095.0,,,,,,,,,,
34.49,,,,,,,,,-28.36,9.791,-1.772,-0.699,-0.709,2786.97,0.0,,,
34.495,0.2422,-0.3574,-0.0747,1.4706,221.9188,82.2129,36.9,71092.0,,,,,,,,,,
34.5,,,,,,,,,-28.393,9.807,-1.76,-0.5,-0.674,2786.41,0.0,,,
34.505,0.3184,-0.3779,-0.1138,1.4006,222.9692,82.6331,36.8,71112.0,,,,,,,,,,
34.51,,,,,,,,,-28.419,9.82,-1.749,-0.298,-0.638,2786.41,0.0,,,
34.515,0.2124,-0.4194,-0.1729,0.2101,222.9692,84.944,36.8,71138.0,,,,,,,,,,
34.52,,,,,,,,,-28.443,9.829,-1.737,-0.095,-0.602,2786.19,0.0,,,
