ts,id,T,P
300.865,BARO0,32.67,77915
300.875,BARO0,32.68,77934
300.885,BARO0,32.7,77940
300.895,BARO0,32.69,77912
300.905,BARO0,32.68,77935
300.915,BARO0,32.68,77924
300.925,BARO0,32.68,77942
300.935,BARO0,32.69,77954
300.945,BARO0,32.68,77942
300.955,BARO0,32.68,77929
300.965,BARO0,32.65,77917
300.975,BARO0,32.68,77950
300.985,BARO0,32.66,77932
300.995,BARO0,32.67,77934
301.005,BARO0,32.68,77931
301.015,BARO0,32.68,77931
301.025,BARO0,32.68,77938
301.035,BARO0,32.67,77919
301.045,BARO0,32.66,77953
301.055,BARO0,32.69,77914
301.065,BARO0,32.67,77906
301.075,BARO0,32.68,77920
301.085,BARO0,32.66,77938
301.095,BARO0,32.69,77940
301.105,BARO0,32.68,77942
301.115,BARO0,32.67,77936
301.125,BARO0,32.68,77956
301.135,BARO0,32.68,77966
301.145,BARO0,32.7,77953
301.155,BARO0,32.7,77983
301.165,BARO0,32.67,77929
301.175,BARO0,32.68,77957
301.185,BARO0,32.68,77962
301.195,BARO0,32.7,77936
301.205,BARO0,32.68,77943
301.215,BARO0,32.68,77941
301.225,BARO0,32.67,77955
301.235,BARO0,32.69,77969
301.245,BARO0,32.69,77969
301.255,BARO0,32.69,77935
301.265,BARO0,32.66,77962
301.275,BARO0,32.67,77940
301.285,BARO0,32.67,77972
301.295,BARO0,32.68,77922
301.305,BARO0,32.67,77952
301.315,BARO0,32.68,77946
301.325,BARO0,32.68,77940
301.335,BARO0,32.64,77932
301.345,BARO0,32.67,77967
301.355,BARO0,32.68,77973
301.365,BARO0,32.67,77977
301.375,BARO0,32.69,77968
301.385,BARO0,32.67,77942
301.395,BARO0,32.68,77967
301.405,BARO0,32.67,77958
301.415,BARO0,32.68,77957
301.425,BARO0,32.67,77956
301.435,BARO0,32.65,77955
301.445,BARO0,32.67,77971
301.455,BARO0,32.66,77945
301.465,BARO0,32.67,77959
301.475,BARO0,32.66,77970
301.485,BARO0,32.68,77969
301.495,BARO0,32.66,77958
301.505,BARO0,32.67,77963
301.515,BARO0,32.67,77963
301.525,BARO0,32.67,77966
301.535,BARO0,32.66,77947
301.545,BARO0,32.7,77996
301.555,BARO0,32.66,77955
301.565,BARO0,32.67,77981
301.575,BARO0,32.67,77974
301.585,BARO0,32.67,77987
301.595,BARO0,32.67,77983
301.605,BARO0,32.67,77969
301.615,BARO0,32.67,77980
301.625,BARO0,32.68,77966
301.635,BARO0,32.69,77996
301.645,BARO0,32.67,77996
301.655,BARO0,32.67,77927
301.665,BARO0,32.67,77959
301.675,BARO0,32.67,77987
301.685,BARO0,32.67,77993
301.695,BARO0,32.66,77976
301.705,BARO0,32.66,77974
301.715,BARO0,32.66,77979
301.725,BARO0,32.67,77981
301.735,BARO0,32.69,77984
301.745,BARO0,32.67,78003
301.755,BARO0,32.67,77977
301.765,BARO0,32.67,77986
301.775,BARO0,32.68,77997
301.785,BARO0,32.67,77994
301.795,BARO0,32.67,77964
301.805,BARO0,32.66,77983
301.815,BARO0,32.67,77977
301.825,BARO0,32.66,77986
301.835,BARO0,32.67,77984
301.845,BARO0,32.68,78005
301.855,BARO0,32.66,78004
301.865,BARO0,32.67,78010
301.875,BARO0,32.68,77986
301.885,BARO0,32.66,77969
301.895,BARO0,32.65,77984
301.905,BARO0,32.67,77980
301.915,BARO0,32.66,77987
301.925,BARO0,32.67,77982
301.935,BARO0,32.68,77984
301.945,BARO0,32.67,78003
301.955,BARO0,32.65,78001
301.965,BARO0,32.66,78011
301.975,BARO0,32.68,77995
301.985,BARO0,32.67,77955
301.995,BARO0,32.67,77997
302.005,BARO0,32.67,77984
302.015,BARO0,32.66,77995
302.025,BARO0,32.66,77991
302.035,BARO0,32.66,77958
302.045,BARO0,32.69,77987
302.055,BARO0,32.66,78004
302.065,BARO0,32.64,77979
302.075,BARO0,32.67,77997
302.085,BARO0,32.68,78004
302.095,BARO0,32.68,77980
302.105,BARO0,32.66,77989
302.115,BARO0,32.67,77984
302.125,BARO0,32.66,77981
302.135,BARO0,32.64,77985
302.145,BARO0,32.68,78021
302.155,BARO0,32.67,78018
302.165,BARO0,32.66,77986
302.175,BARO0,32.66,77989
302.185,BARO0,32.65,78001
302.195,BARO0,32.65,77975
302.205,BARO0,32.67,77997
302.215,BARO0,32.66,78006
302.225,BARO0,32.66,77999
302.235,BARO0,32.66,77997
302.245,BARO0,32.66,77968
302.255,BARO0,32.67,78008
302.265,BARO0,32.66,77996
302.275,BARO0,32.67,78015
302.285,BARO0,32.67,77993
302.295,BARO0,32.67,77994
302.305,BARO0,32.66,78001
302.315,BARO0,32.66,77998
302.325,BARO0,32.66,78009
302.335,BARO0,32.67,78000
302.345,BARO0,32.67,77994
302.355,BARO0,32.66,77986
302.365,BARO0,32.62,77965
302.375,BARO0,32.66,77992
302.385,BARO0,32.66,77973
302.395,BARO0,32.66,77977
302.405,BARO0,32.66,78005
302.415,BARO0,32.66,78010
302.425,BARO0,32.65,78012
302.435,BARO0,32.67,78000
302.445,BARO0,32.65,77985
302.455,BARO0,32.68,78029
302.465,BARO0,32.64,77991
302.475,BARO0,32.65,78003
302.485,BARO0,32.67,78016
302.495,BARO0,32.63,78015
302.505,BARO0,32.66,77998
302.515,BARO0,32.65,78020
302.525,BARO0,32.65,78024
302.535,BARO0,32.64,77998
302.545,BARO0,32.64,78044
302.555,BARO0,32.64,77986
302.565,BARO0,32.66,78030
302.575,BARO0,32.65,78008
302.585,BARO0,32.66,78014
302.595,BARO0,32.65,78012
302.605,BARO0,32.65,78015
302.615,BARO0,32.66,78001
302.625,BARO0,32.66,78020
302.635,BARO0,32.65,77999
302.645,BARO0,32.64,78008
302.655,BARO0,32.65,78000
302.665,BARO0,32.66,78004
302.675,BARO0,32.65,78008
302.685,BARO0,32.65,78003
302.695,BARO0,32.67,78002
302.705,BARO0,32.66,78014
302.715,BARO0,32.66,78009
302.725,BARO0,32.66,78027
302.735,BARO0,32.68,78019
302.745,BARO0,32.65,78019
302.755,BARO0,32.65,78051
302.765,BARO0,32.66,78026
302.775,BARO0,32.66,78013
302.785,BARO0,32.66,78036
302.795,BARO0,32.68,78022
302.805,BARO0,32.66,78016
302.815,BARO0,32.65,78019
302.825,BARO0,32.65,78024
302.835,BARO0,32.65,78016
302.845,BARO0,32.66,78011
302.855,BARO0,32.66,77998
302.865,BARO0,32.67,78016
302.875,BARO0,32.68,78032
302.885,BARO0,32.65,78035
302.895,BARO0,32.66,78035
302.905,BARO0,32.65,78015
302.915,BARO0,32.65,78021
302.925,BARO0,32.65,78038
302.935,BARO0,32.66,78031
302.945,BARO0,32.64,78038
302.955,BARO0,32.67,78031
302.965,BARO0,32.67,78030
302.975,BARO0,32.66,77993
302.985,BARO0,32.65,78019
302.995,BARO0,32.65,78040
303.005,BARO0,32.65,78036
303.015,BARO0,32.65,78030
303.025,BARO0,32.65,78038
303.035,BARO0,32.64,78029
303.045,BARO0,32.68,78012
303.055,BARO0,32.66,78032
303.065,BARO0,32.63,78047
303.075,BARO0,32.66,78011
303.085,BARO0,32.63,78011
303.095,BARO0,32.65,78051
303.105,BARO0,32.65,78033
303.115,BARO0,32.66,78036
303.125,BARO0,32.64,78031
303.135,BARO0,32.65,78034
303.145,BARO0,32.65,78002
303.155,BARO0,32.64,78023
303.165,BARO0,32.64,78035
303.175,BARO0,32.65,78037
303.185,BARO0,32.64,78040
303.195,BARO0,32.65,78039
303.205,BARO0,32.65,78037
303.215,BARO0,32.65,78031
303.225,BARO0,32.65,78021
303.235,BARO0,32.66,78042
303.245,BARO0,32.65,78090
303.255,BARO0,32.66,78016
303.265,BARO0,32.64,78051
303.275,BARO0,32.65,78025
303.285,BARO0,32.65,78035
303.295,BARO0,32.65,78047
303.305,BARO0,32.65,78048
303.315,BARO0,32.65,78050
303.325,BARO0,32.65,78032
303.335,BARO0,32.64,78025
303.345,BARO0,32.64,78065
303.355,BARO0,32.67,78022
303.365,BARO0,32.65,78004
303.375,BARO0,32.65,78043
303.385,BARO0,32.65,78055
303.395,BARO0,32.65,78057
303.405,BARO0,32.65,78048
303.415,BARO0,32.64,78043
303.425,BARO0,32.65,78055
303.435,BARO0,32.65,78062
303.445,BARO0,32.64,78054
303.455,BARO0,32.65,78028
303.465,BARO0,32.65,78075
303.475,BARO0,32.65,78046
303.485,BARO0,32.64,78035
303.495,BARO0,32.66,78059
303.505,BARO0,32.64,78051
303.515,BARO0,32.65,78075
303.525,BARO0,32.65,78047
303.535,BARO0,32.66,78054
303.545,BARO0,32.65,78052
303.555,BARO0,32.66,78024
303.565,BARO0,32.66,78064
303.575,BARO0,32.65,78063
303.585,BARO0,32.64,78062
303.595,BARO0,32.64,78056
303.605,BARO0,32.66,78052
303.615,BARO0,32.64,78060
303.625,BARO0,32.64,78073
303.635,BARO0,32.65,78045
303.645,BARO0,32.65,78056
303.655,BARO0,32.64,78024
303.665,BARO0,32.65,78067
303.675,BARO0,32.67,78086
303.685,BARO0,32.64,78081
303.695,BARO0,32.66,78055
303.705,BARO0,32.65,78063
303.715,BARO0,32.65,78072
303.725,BARO0,32.65,78065
303.735,BARO0,32.65,78075
303.745,BARO0,32.66,78060
303.755,BARO0,32.66,78056
303.765,BARO0,32.65,78061
303.775,BARO0,32.63,78041
303.785,BARO0,32.63,78052
303.795,BARO0,32.64,78066
303.805,BARO0,32.65,78066
303.815,BARO0,32.64,78057
303.825,BARO0,32.64,78074
303.835,BARO0,32.65,78096
303.845,BARO0,32.63,78054
303.855,BARO0,32.64,78074
303.865,BARO0,32.64,78049
303.875,BARO0,32.64,78056
303.885,BARO0,32.64,78070
303.895,BARO0,32.65,78071
303.905,BARO0,32.65,78068
303.915,BARO0,32.64,78070
303.925,BARO0,32.65,78083
303.935,BARO0,32.64,78064
303.945,BARO0,32.65,78090
303.955,BARO0,32.64,78059
303.965,BARO0,32.63,78071
303.975,BARO0,32.63,78049
303.985,BARO0,32.66,78076
303.995,BARO0,32.64,78079
304.005,BARO0,32.63,78073
304.015,BARO0,32.64,78075
304.025,BARO0,32.65,78107
304.035,BARO0,32.64,78083
304.045,BARO0,32.64,78056
304.055,BARO0,32.65,78074
304.065,BARO0,32.63,78069
304.075,BARO0,32.65,78077
304.085,BARO0,32.64,78096
304.095,BARO0,32.64,78080
304.105,BARO0,32.64,78082
304.115,BARO0,32.64,78081
304.125,BARO0,32.64,78071
304.135,BARO0,32.65,78092
304.145,BARO0,32.62,78073
304.155,BARO0,32.64,78101
304.165,BARO0,32.64,78093
304.175,BARO0,32.64,78085
304.185,BARO0,32.67,78102
304.195,BARO0,32.65,78094
304.205,BARO0,32.64,78087
304.215,BARO0,32.64,78083
304.225,BARO0,32.65,78101
304.235,BARO0,32.64,78123
304.245,BARO0,32.64,78094
304.255,BARO0,32.65,78090
304.265,BARO0,32.62,78072
304.275,BARO0,32.65,78120
304.285,BARO0,32.63,78112
304.295,BARO0,32.64,78090
304.305,BARO0,32.64,78092
304.315,BARO0,32.64,78091
304.325,BARO0,32.64,78067
304.335,BARO0,32.65,78124
304.345,BARO0,32.64,78109
304.355,BARO0,32.63,78135
304.365,BARO0,32.64,78076
304.375,BARO0,32.63,78079
304.385,BARO0,32.65,78132
304.395,BARO0,32.65,78096
304.405,BARO0,32.64,78108
304.415,BARO0,32.64,78098
304.425,BARO0,32.64,78067
304.435,BARO0,32.63,78089
304.445,BARO0,32.63,78106
304.455,BARO0,32.66,78105
304.465,BARO0,32.63,78096
304.475,BARO0,32.62,78091
304.485,BARO0,32.64,78096
304.495,BARO0,32.66,78102
304.505,BARO0,32.64,78107
304.515,BARO0,32.63,78111
304.525,BARO0,32.64,78120
304.535,BARO0,32.64,78080
304.545,BARO0,32.64,78090
304.555,BARO0,32.61,78109
304.565,BARO0,32.63,78111
304.575,BARO0,32.63,78122
304.585,BARO0,32.65,78119
304.595,BARO0,32.64,78104
304.605,BARO0,32.64,78101
304.615,BARO0,32.63,78099
304.625,BARO0,32.63,78130
304.635,BARO0,32.65,78120
304.645,BARO0,32.64,78113
304.655,BARO0,32.64,78111
304.665,BARO0,32.64,78124
304.675,BARO0,32.62,78108
304.685,BARO0,32.64,78117
304.695,BARO0,32.62,78113
304.705,BARO0,32.64,78119
304.715,BARO0,32.64,78109
304.725,BARO0,32.63,78134
304.735,BARO0,32.64,78109
304.745,BARO0,32.64,78085
304.755,BARO0,32.65,78138
304.765,BARO0,32.64,78117
304.775,BARO0,32.63,78089
304.785,BARO0,32.63,78121
304.795,BARO0,32.64,78122
304.805,BARO0,32.63,78114
304.815,BARO0,32.63,78117
304.825,BARO0,32.64,78136
304.835,BARO0,32.63,78124
304.845,BARO0,32.63,78154
304.855,BARO0,32.62,78109
304.865,BARO0,32.65,78099
304.875,BARO0,32.64,78115
304.885,BARO0,32.64,78139
304.895,BARO0,32.65,78122
304.905,BARO0,32.64,78122
304.915,BARO0,32.64,78117
304.925,BARO0,32.64,78134
304.935,BARO0,32.62,78111
304.945,BARO0,32.63,78128
304.955,BARO0,32.61,78114
304.965,BARO0,32.64,78087
304.975,BARO0,32.63,78116
304.985,BARO0,32.64,78147
304.995,BARO0,32.62,78123
305.005,BARO0,32.64,78118
305.015,BARO0,32.63,78118
305.025,BARO0,32.63,78127
305.035,BARO0,32.62,78113
305.045,BARO0,32.64,78110
305.055,BARO0,32.65,78134
305.065,BARO0,32.64,78116
305.075,BARO0,32.64,78130
305.085,BARO0,32.62,78115
305.095,BARO0,32.63,78125
305.105,BARO0,32.63,78129
305.115,BARO0,32.63,78132
305.125,BARO0,32.62,78116
305.135,BARO0,32.62,78109
305.145,BARO0,32.63,78123
305.155,BARO0,32.64,78125
305.165,BARO0,32.63,78132
305.175,BARO0,32.63,78129
305.185,BARO0,32.62,78166
305.195,BARO0,32.64,78128
305.205,BARO0,32.63,78121
305.215,BARO0,32.62,78129
305.225,BARO0,32.63,78127
305.235,BARO0,32.62,78102
305.245,BARO0,32.64,78131
305.255,BARO0,32.62,78151
305.265,BARO0,32.62,78146
305.275,BARO0,32.62,78134
305.285,BARO0,32.61,78126
305.295,BARO0,32.62,78144
305.305,BARO0,32.63,78139
305.315,BARO0,32.63,78133
305.325,BARO0,32.62,78121
305.335,BARO0,32.65,78142
305.345,BARO0,32.64,78123
305.355,BARO0,32.63,78123
305.365,BARO0,32.63,78130
305.375,BARO0,32.64,78151
305.385,BARO0,32.62,78150
305.395,BARO0,32.62,78143
305.405,BARO0,32.63,78149
305.415,BARO0,32.63,78126
305.425,BARO0,32.63,78144
305.435,BARO0,32.63,78093
305.445,BARO0,32.64,78159
305.455,BARO0,32.63,78123
305.465,BARO0,32.64,78151
305.475,BARO0,32.61,78126
305.485,BARO0,32.64,78132
305.495,BARO0,32.61,78136
305.505,BARO0,32.63,78144
305.515,BARO0,32.63,78158
305.525,BARO0,32.62,78129
305.535,BARO0,32.62,78145
305.545,BARO0,32.61,78133
305.555,BARO0,32.62,78155
305.565,BARO0,32.61,78161
305.575,BARO0,32.62,78137
305.585,BARO0,32.62,78127
305.595,BARO0,32.65,78163
305.605,BARO0,32.62,78138
305.615,BARO0,32.63,78155
305.625,BARO0,32.62,78150
305.635,BARO0,32.63,78155
305.645,BARO0,32.62,78175
305.655,BARO0,32.63,78140
305.665,BARO0,32.63,78173
305.675,BARO0,32.64,78153
305.685,BARO0,32.64,78153
305.695,BARO0,32.64,78167
305.705,BARO0,32.63,78159
305.715,BARO0,32.62,78151
305.725,BARO0,32.63,78163
305.735,BARO0,32.63,78184
305.745,BARO0,32.63,78179
305.755,BARO0,32.62,78161
305.765,BARO0,32.62,78171
305.775,BARO0,32.62,78152
305.785,BARO0,32.64,78179
305.795,BARO0,32.63,78153
305.805,BARO0,32.62,78166
305.815,BARO0,32.63,78174
305.825,BARO0,32.62,78175
305.835,BARO0,32.64,78168
305.845,BARO0,32.63,78202
305.855,BARO0,32.63,78181
305.865,BARO0,32.62,78189
305.875,BARO0,32.61,78174
305.885,BARO0,32.62,78188
305.895,BARO0,32.63,78174
305.905,BARO0,32.61,78183
305.915,BARO0,32.61,78175
305.925,BARO0,32.62,78171
305.935,BARO0,32.61,78183
305.945,BARO0,32.61,78134
305.955,BARO0,32.65,78194
305.965,BARO0,32.61,78163
305.975,BARO0,32.62,78170
305.985,BARO0,32.62,78156
305.995,BARO0,32.64,78180
306.005,BARO0,32.62,78177
306.015,BARO0,32.62,78181
306.025,BARO0,32.62,78155
306.035,BARO0,32.62,78157
306.045,BARO0,32.63,78181
306.055,BARO0,32.62,78162
306.065,BARO0,32.63,78167
306.075,BARO0,32.62,78198
306.085,BARO0,32.6,78178
306.095,BARO0,32.61,78188
306.105,BARO0,32.63,78176
306.115,BARO0,32.61,78179
306.125,BARO0,32.62,78189
306.135,BARO0,32.61,78160
306.145,BARO0,32.63,78186
306.155,BARO0,32.63,78188
306.165,BARO0,32.63,78169
306.175,BARO0,32.62,78204
306.185,BARO0,32.61,78193
306.195,BARO0,32.62,78171
306.205,BARO0,32.62,78187
306.215,BARO0,32.61,78187
306.225,BARO0,32.61,78167
306.235,BARO0,32.62,78166
306.245,BARO0,32.61,78168
306.255,BARO0,32.63,78207
306.265,BARO0,32.63,78218
306.275,BARO0,32.63,78176
306.285,BARO0,32.62,78169
306.295,BARO0,32.62,78188
306.305,BARO0,32.62,78181
306.315,BARO0,32.62,78184
306.325,BARO0,32.62,78215
306.335,BARO0,32.63,78163
306.345,BARO0,32.6,78195
306.355,BARO0,32.61,78177
306.365,BARO0,32.64,78180
306.375,BARO0,32.61,78195
306.385,BARO0,32.63,78193
306.395,BARO0,32.62,78194
306.405,BARO0,32.62,78192
306.415,BARO0,32.61,78193
306.425,BARO0,32.62,78213
306.435,BARO0,32.61,78206
306.445,BARO0,32.62,78235
306.455,BARO0,32.61,78216
306.465,BARO0,32.62,78184
306.475,BARO0,32.62,78178
306.485,BARO0,32.63,78204
306.495,BARO0,32.61,78198
306.505,BARO0,32.62,78198
306.515,BARO0,32.61,78201
306.525,BARO0,32.62,78171
306.535,BARO0,32.62,78203
306.545,BARO0,32.63,78221
306.555,BARO0,32.6,78187
306.565,BARO0,32.62,78216
306.575,BARO0,32.59,78194
306.585,BARO0,32.61,78192
306.595,BARO0,32.6,78211
306.605,BARO0,32.61,78201
306.615,BARO0,32.61,78204
306.625,BARO0,32.61,78226
306.635,BARO0,32.61,78222
306.645,BARO0,32.61,78209
306.655,BARO0,32.6,78209
306.665,BARO0,32.63,78246
306.675,BARO0,32.62,78253
306.685,BARO0,32.63,78224
306.695,BARO0,32.62,78211
306.705,BARO0,32.62,78199
306.715,BARO0,32.61,78211
306.725,BARO0,32.62,78207
306.735,BARO0,32.61,78179
306.745,BARO0,32.63,78223
306.755,BARO0,32.63,78209
306.765,BARO0,32.62,78195
306.775,BARO0,32.6,78209
306.785,BARO0,32.61,78223
306.795,BARO0,32.63,78219
306.805,BARO0,32.61,78208
306.815,BARO0,32.61,78207
306.825,BARO0,32.62,78209
306.835,BARO0,32.59,78189
306.845,BARO0,32.6,78190
306.855,BARO0,32.6,78233
306.865,BARO0,32.62,78214
306.875,BARO0,32.62,78222
306.885,BARO0,32.61,78205
306.895,BARO0,32.62,78215
306.905,BARO0,32.61,78214
306.915,BARO0,32.61,78220
306.925,BARO0,32.61,78227
306.935,BARO0,32.62,78202
306.945,BARO0,32.62,78213
306.955,BARO0,32.62,78209
306.965,BARO0,32.61,78225
306.975,BARO0,32.61,78241
306.985,BARO0,32.62,78208
306.995,BARO0,32.61,78209
307.005,BARO0,32.61,78222
307.015,BARO0,32.61,78211
307.025,BARO0,32.61,78243
307.035,BARO0,32.6,78221
307.045,BARO0,32.62,78215
307.055,BARO0,32.6,78215
307.065,BARO0,32.6,78224
307.075,BARO0,32.63,78234
307.085,BARO0,32.61,78226
307.095,BARO0,32.62,78226
307.105,BARO0,32.61,78223
307.115,BARO0,32.61,78223
307.125,BARO0,32.61,78223
307.135,BARO0,32.61,78220
307.145,BARO0,32.6,78213
307.155,BARO0,32.61,78207
307.165,BARO0,32.61,78212
307.175,BARO0,32.62,78234
307.185,BARO0,32.63,78230
307.195,BARO0,32.61,78226
307.205,BARO0,32.61,78223
307.215,BARO0,32.61,78230
307.225,BARO0,32.61,78264
307.235,BARO0,32.61,78214
307.245,BARO0,32.63,78253
307.255,BARO0,32.61,78195
307.265,BARO0,32.63,78250
307.275,BARO0,32.61,78247
307.285,BARO0,32.62,78205
307.295,BARO0,32.61,78235
307.305,BARO0,32.61,78234
307.315,BARO0,32.61,78237
307.325,BARO0,32.61,78232
307.335,BARO0,32.61,78244
307.345,BARO0,32.59,78213
307.355,BARO0,32.6,78222
307.365,BARO0,32.61,78252
307.375,BARO0,32.61,78232
307.385,BARO0,32.63,78265
307.395,BARO0,32.59,78232
307.405,BARO0,32.61,78245
307.415,BARO0,32.61,78238
307.425,BARO0,32.6,78213
307.435,BARO0,32.6,78211
307.445,BARO0,32.62,78252
307.455,BARO0,32.6,78227
307.465,BARO0,32.61,78230
307.475,BARO0,32.59,78240
307.485,BARO0,32.63,78241
307.495,BARO0,32.62,78238
307.505,BARO0,32.61,78249
307.515,BARO0,32.6,78243
307.525,BARO0,32.6,78235
307.535,BARO0,32.62,78226
307.545,BARO0,32.62,78244
307.555,BARO0,32.62,78231
307.565,BARO0,32.62,78277
307.575,BARO0,32.61,78239
307.585,BARO0,32.61,78256
307.595,BARO0,32.59,78265
307.605,BARO0,32.61,78247
307.615,BARO0,32.61,78252
307.625,BARO0,32.61,78225
307.635,BARO0,32.58,78229
307.645,BARO0,32.61,78272
307.655,BARO0,32.6,78268
307.665,BARO0,32.61,78268
307.675,BARO0,32.61,78273
307.685,BARO0,32.61,78259
307.695,BARO0,32.61,78247
307.705,BARO0,32.61,78257
307.715,BARO0,32.6,78241
307.725,BARO0,32.61,78255
307.735,BARO0,32.61,78268
307.745,BARO0,32.6,78265
307.755,BARO0,32.62,78261
307.765,BARO0,32.61,78263
307.775,BARO0,32.61,78269
307.785,BARO0,32.62,78265
307.795,BARO0,32.62,78266
307.805,BARO0,32.6,78259
307.815,BARO0,32.61,78265
307.825,BARO0,32.61,78265
307.835,BARO0,32.63,78248
307.845,BARO0,32.6,78261
307.855,BARO0,32.6,78266
307.865,BARO0,32.59,78252
307.875,BARO0,32.62,78269
307.885,BARO0,32.61,78244
307.895,BARO0,32.61,78270
307.905,BARO0,32.6,78265
307.915,BARO0,32.61,78275
307.925,BARO0,32.6,78236
307.935,BARO0,32.59,78274
307.945,BARO0,32.62,78283
307.955,BARO0,32.6,78294
307.965,BARO0,32.62,78277
307.975,BARO0,32.61,78277
307.985,BARO0,32.61,78266
307.995,BARO0,32.59,78261
308.005,BARO0,32.6,78266
308.015,BARO0,32.6,78284
308.025,BARO0,32.6,78284
308.035,BARO0,32.63,78286
308.045,BARO0,32.6,78279
308.055,BARO0,32.62,78268
308.065,BARO0,32.6,78270
308.075,BARO0,32.62,78295
308.085,BARO0,32.61,78287
308.095,BARO0,32.6,78267
308.105,BARO0,32.6,78271
308.115,BARO0,32.6,78276
308.125,BARO0,32.6,78301
308.135,BARO0,32.6,78277
308.145,BARO0,32.62,78296
308.155,BARO0,32.6,78276
308.165,BARO0,32.59,78278
308.175,BARO0,32.6,78263
308.185,BARO0,32.61,78291
308.195,BARO0,32.58,78271
308.205,BARO0,32.6,78280
308.215,BARO0,32.6,78281
308.225,BARO0,32.6,78264
308.235,BARO0,32.6,78284
308.245,BARO0,32.62,78283
308.255,BARO0,32.6,78271
308.265,BARO0,32.61,78296
308.275,BARO0,32.62,78296
308.285,BARO0,32.59,78267
308.295,BARO0,32.62,78286
308.305,BARO0,32.6,78284
308.315,BARO0,32.61,78295
308.325,BARO0,32.6,78266
308.335,BARO0,32.6,78285
308.345,BARO0,32.61,78306
308.355,BARO0,32.61,78292
308.365,BARO0,32.6,78302
308.375,BARO0,32.6,78265
308.385,BARO0,32.6,78303
308.395,BARO0,32.6,78292
308.405,BARO0,32.6,78287
308.415,BARO0,32.59,78287
308.425,BARO0,32.6,78302
308.435,BARO0,32.58,78290
308.445,BARO0,32.6,78288
308.455,BARO0,32.59,78293
308.465,BARO0,32.6,78296
308.475,BARO0,32.6,78312
308.485,BARO0,32.58,78255
308.495,BARO0,32.6,78283
308.505,BARO0,32.6,78302
308.515,BARO0,32.6,78295
308.525,BARO0,32.6,78319
308.535,BARO0,32.58,78311
308.545,BARO0,32.62,78287
308.555,BARO0,32.6,78303
308.565,BARO0,32.57,78295
308.575,BARO0,32.61,78284
308.585,BARO0,32.6,78306
308.595,BARO0,32.6,78303
308.605,BARO0,32.6,78291
308.615,BARO0,32.6,78306
308.625,BARO0,32.6,78268
308.635,BARO0,32.59,78300
308.645,BARO0,32.59,78306
308.655,BARO0,32.59,78300
308.665,BARO0,32.6,78306
308.675,BARO0,32.59,78327
308.685,BARO0,32.6,78318
308.695,BARO0,32.6,78304
308.705,BARO0,32.6,78295
308.715,BARO0,32.6,78318
308.725,BARO0,32.59,78283
308.735,BARO0,32.58,78320
308.745,BARO0,32.6,78293
308.755,BARO0,32.61,78303
308.765,BARO0,32.59,78286
308.775,BARO0,32.6,78300
308.785,BARO0,32.59,78304
308.795,BARO0,32.59,78322
308.805,BARO0,32.6,78317
308.815,BARO0,32.6,78305
308.825,BARO0,32.6,78292
308.835,BARO0,32.59,78323
308.845,BARO0,32.62,78283
308.855,BARO0,32.6,78334
308.865,BARO0,32.61,78304
308.875,BARO0,32.62,78320
308.885,BARO0,32.59,78323
308.895,BARO0,32.59,78314
308.905,BARO0,32.6,78315
308.915,BARO0,32.6,78312
308.925,BARO0,32.6,78315
308.935,BARO0,32.59,78315
308.945,BARO0,32.61,78313
308.955,BARO0,32.61,78314
308.965,BARO0,32.6,78310
308.975,BARO0,32.58,78317
308.985,BARO0,32.6,78308
308.995,BARO0,32.6,78320
309.005,BARO0,32.59,78314
309.015,BARO0,32.59,78323
309.025,BARO0,32.59,78302
309.035,BARO0,32.57,78332
309.045,BARO0,32.58,78335
309.055,BARO0,32.59,78304
309.065,BARO0,32.62,78319
309.075,BARO0,32.59,78318
309.085,BARO0,32.59,78335
309.095,BARO0,32.61,78309
309.105,BARO0,32.59,78317
309.115,BARO0,32.6,78335
309.125,BARO0,32.6,78339
309.135,BARO0,32.59,78312
309.145,BARO0,32.6,78332
309.155,BARO0,32.6,78335
309.165,BARO0,32.59,78334
309.175,BARO0,32.6,78322
309.185,BARO0,32.59,78338
309.195,BARO0,32.59,78323
309.205,BARO0,32.59,78322
309.215,BARO0,32.59,78327
309.225,BARO0,32.59,78315
309.235,BARO0,32.62,78345
309.245,BARO0,32.6,78342
309.255,BARO0,32.59,78349
309.265,BARO0,32.58,78314
309.275,BARO0,32.6,78313
309.285,BARO0,32.6,78302
309.295,BARO0,32.61,78325
309.305,BARO0,32.6,78322
309.315,BARO0,32.59,78338
309.325,BARO0,32.6,78318
309.335,BARO0,32.6,78324
309.345,BARO0,32.58,78330
309.355,BARO0,32.59,78318
309.365,BARO0,32.6,78331
309.375,BARO0,32.6,78335
309.385,BARO0,32.6,78345
309.395,BARO0,32.57,78330
309.405,BARO0,32.58,78337
309.415,BARO0,32.6,78335
309.425,BARO0,32.59,78337
309.435,BARO0,32.6,78315
309.445,BARO0,32.59,78335
309.455,BARO0,32.6,78336
309.465,BARO0,32.58,78355
309.475,BARO0,32.6,78334
309.485,BARO0,32.59,78360
309.495,BARO0,32.62,78341
309.505,BARO0,32.59,78349
309.515,BARO0,32.59,78338
309.525,BARO0,32.58,78355
309.535,BARO0,32.59,78368
309.545,BARO0,32.6,78363
309.555,BARO0,32.59,78338
309.565,BARO0,32.6,78358
309.575,BARO0,32.62,78326
309.585,BARO0,32.6,78364
309.595,BARO0,32.57,78347
